sample_title	mouse_line	cre_driver_1	cre_driver_2	cre_reporter	dissection	tdTomato	pass_qc_checks	broad_type	core_intermediate	primary_type	secondary_type	aibs_vignette_id
Ndnf_tdTpositive_cell_15	Ndnf	Ndnf-IRES2-dgCre		RCL-tdT (Ai14)	L1	positive	Y	GABA-ergic Neuron	core	Ndnf Cxcl14		Nd1682_V1
Ndnf_tdTpositive_cell_17	Ndnf	Ndnf-IRES2-dgCre		RCL-tdT (Ai14)	L1	positive	Y	GABA-ergic Neuron	core	Ndnf Cxcl14		Nd1684_V1
Ndnf_tdTnegative_cell_12	Ndnf	Ndnf-IRES2-dgCre		RCL-tdT (Ai14)	L1	negative	Y	GABA-ergic Neuron	core	Ndnf Cxcl14		Nd1969n_V1
Gad2_tdTpositive_cell_44	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Oligodendrocyte	core	Oligo Opalin		D1326_V
Ntsr1_tdTnegative_cell_3	Ntsr1	Ntsr1-Cre_GN220		RCL-tdT (Ai14)	L6a	negative	Y	Oligodendrocyte	core	Oligo Opalin		T1818n_V6a
Ntsr1_tdTnegative_cell_5	Ntsr1	Ntsr1-Cre_GN220		RCL-tdT (Ai14)	L6a	negative	Y	Oligodendrocyte	core	Oligo Opalin		T1820n_V6a
Ntsr1_tdTnegative_cell_13	Ntsr1	Ntsr1-Cre_GN220		RCL-tdT (Ai14)	L6a	negative	Y	Oligodendrocyte	core	Oligo Opalin		T1828n_V6a
Ntsr1_tdTnegative_cell_16	Ntsr1	Ntsr1-Cre_GN220		RCL-tdT (Ai14)	L6a	negative	Y	Oligodendrocyte	core	Oligo Opalin		T1831n_V6a
Ntsr1_tdTnegative_cell_19	Ntsr1	Ntsr1-Cre_GN220		RCL-tdT (Ai14)	L6a	negative	Y	Oligodendrocyte	core	Oligo Opalin		T1834n_V6a
Ntsr1_tdTnegative_cell_22	Ntsr1	Ntsr1-Cre_GN220		RCL-tdT (Ai14)	L6a	negative	Y	Oligodendrocyte	core	Oligo Opalin		T1837n_V6a
Ntsr1_tdTnegative_cell_23	Ntsr1	Ntsr1-Cre_GN220		RCL-tdT (Ai14)	L6a	negative	Y	Oligodendrocyte	core	Oligo Opalin		T1838n_V6a
Ntsr1_tdTnegative_cell_24	Ntsr1	Ntsr1-Cre_GN220		RCL-tdT (Ai14)	L6a	negative	Y	Oligodendrocyte	core	Oligo Opalin		T1839n_V6a
Ntsr1_tdTnegative_cell_32	Ntsr1	Ntsr1-Cre_GN220		RCL-tdT (Ai14)	L6a	negative	Y	Oligodendrocyte	core	Oligo Opalin		T1848n_V6a
Ntsr1_tdTnegative_cell_41	Ntsr1	Ntsr1-Cre_GN220		RCL-tdT (Ai14)	L6	negative	Y	Oligodendrocyte	core	Oligo Opalin		T1176n_V6
Ntsr1_tdTnegative_cell_44	Ntsr1	Ntsr1-Cre_GN220		RCL-tdT (Ai14)	L6	negative	Y	Oligodendrocyte	core	Oligo Opalin		T1180n_V6
Pvalb_tdTpositive_cell_81	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Oligodendrocyte	core	Oligo Opalin		Y1445_V
Rbp4_tdTnegative_cell_1	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	negative	Y	Oligodendrocyte	core	Oligo Opalin		R395n_V5
Rbp4_tdTnegative_cell_7	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	negative	Y	Oligodendrocyte	core	Oligo Opalin		R401n_V5
Rbp4_tdTnegative_cell_12	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	negative	Y	Oligodendrocyte	core	Oligo Opalin		R406n_V5
Rbp4_tdTnegative_cell_15	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	negative	Y	Oligodendrocyte	core	Oligo Opalin		R409n_V5
Rbp4_tdTnegative_cell_18	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	negative	Y	Oligodendrocyte	core	Oligo Opalin		R413n_V5
Scnn1a-Tg2_tdTnegative_cell_17	Scnn1a-Tg2	Scnn1a-Tg2-Cre		RCL-tdT (Ai14)	L1	negative	Y	Oligodendrocyte	core	Oligo Opalin		F1206_V1
Scnn1a-Tg3_tdTnegative_cell_1	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	negative	Y	Oligodendrocyte	core	Oligo Opalin		S558n_V4
Scnn1a-Tg3_tdTnegative_cell_3	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	negative	Y	Oligodendrocyte	core	Oligo Opalin		S560n_V4
Scnn1a-Tg3_tdTnegative_cell_6	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	negative	Y	Oligodendrocyte	core	Oligo Opalin		S563n_V4
Scnn1a-Tg3_tdTnegative_cell_10	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	negative	Y	Oligodendrocyte	core	Oligo Opalin		S567n_V4
Scnn1a-Tg3_tdTnegative_cell_13	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	negative	Y	Oligodendrocyte	core	Oligo Opalin		S570n_V4
Scnn1a-Tg3_tdTnegative_cell_14	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	negative	Y	Oligodendrocyte	core	Oligo Opalin		S571n_V4
Scnn1a-Tg3_tdTnegative_cell_15	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	negative	Y	Oligodendrocyte	core	Oligo Opalin		S573n_V4
Scnn1a-Tg3_tdTnegative_cell_18	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	negative	Y	Oligodendrocyte	core	Oligo Opalin		S576n_V4
Scnn1a-Tg3_tdTnegative_cell_19	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	negative	Y	Oligodendrocyte	core	Oligo Opalin		S577n_V4
Scnn1a-Tg3_tdTnegative_cell_22	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	negative	Y	Oligodendrocyte	core	Oligo Opalin		S580n_V4
Scnn1a-Tg3_tdTnegative_cell_23	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	negative	Y	Oligodendrocyte	core	Oligo Opalin		S581n_V4
Ntsr1_tdTnegative_cell_10	Ntsr1	Ntsr1-Cre_GN220		RCL-tdT (Ai14)	L6a	negative	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		T1825n_V6a
Ntsr1_tdTnegative_cell_12	Ntsr1	Ntsr1-Cre_GN220		RCL-tdT (Ai14)	L6a	negative	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		T1827n_V6a
Ntsr1_tdTnegative_cell_38	Ntsr1	Ntsr1-Cre_GN220		RCL-tdT (Ai14)	L6	negative	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		T1173n_V6
Ntsr1_tdTnegative_cell_39	Ntsr1	Ntsr1-Cre_GN220		RCL-tdT (Ai14)	L6	negative	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		T1174n_V6
Ntsr1_tdTnegative_cell_46	Ntsr1	Ntsr1-Cre_GN220		RCL-tdT (Ai14)	L6	negative	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		T1182n_V6
Rbp4_tdTnegative_cell_5	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	negative	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		R399n_V5
Rbp4_tdTnegative_cell_6	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	negative	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		R400n_V5
Rbp4_tdTnegative_cell_9	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	negative	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		R403n_V5
Rbp4_tdTnegative_cell_13	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	negative	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		R407n_V5
Rbp4_tdTnegative_cell_17	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	negative	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		R412n_V5
Rbp4_tdTnegative_cell_20	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	negative	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		R415n_V5
Scnn1a-Tg2_tdTnegative_cell_1	Scnn1a-Tg2	Scnn1a-Tg2-Cre		RCL-tdT (Ai14)	L1	negative	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		F1069_V1
Scnn1a-Tg2_tdTnegative_cell_9	Scnn1a-Tg2	Scnn1a-Tg2-Cre		RCL-tdT (Ai14)	L1	negative	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		F1198_V1
Scnn1a-Tg2_tdTnegative_cell_11	Scnn1a-Tg2	Scnn1a-Tg2-Cre		RCL-tdT (Ai14)	L1	negative	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		F1200_V1
Scnn1a-Tg2_tdTnegative_cell_12	Scnn1a-Tg2	Scnn1a-Tg2-Cre		RCL-tdT (Ai14)	L1	negative	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		F1201_V1
Scnn1a-Tg2_tdTnegative_cell_14	Scnn1a-Tg2	Scnn1a-Tg2-Cre		RCL-tdT (Ai14)	L1	negative	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		F1203_V1
Scnn1a-Tg2_tdTnegative_cell_15	Scnn1a-Tg2	Scnn1a-Tg2-Cre		RCL-tdT (Ai14)	L1	negative	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		F1204_V1
Scnn1a-Tg3_tdTnegative_cell_5	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	negative	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		S562n_V4
Scnn1a-Tg3_tdTnegative_cell_9	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	negative	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		S566n_V4
Scnn1a-Tg3_tdTnegative_cell_11	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	negative	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		S568n_V4
Scnn1a-Tg3_tdTnegative_cell_17	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	negative	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		S575n_V4
Sst_tdTpositive_cell_16	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	Oligodendrocyte Precursor Cell	core	OPC Pdgfra		M2047_VU
Gad2_tdTpositive_cell_12	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Oligodendrocyte	core	Oligo 96_Rik		D1227_V
Gad2_tdTpositive_cell_77	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Oligodendrocyte	core	Oligo 96_Rik		D1391_V
Ntsr1_tdTnegative_cell_2	Ntsr1	Ntsr1-Cre_GN220		RCL-tdT (Ai14)	L6a	negative	Y	Oligodendrocyte	core	Oligo 96_Rik		T1817n_V6a
Ntsr1_tdTnegative_cell_42	Ntsr1	Ntsr1-Cre_GN220		RCL-tdT (Ai14)	L6	negative	Y	Oligodendrocyte	core	Oligo 96_Rik		T1177n_V6
Rbp4_tdTnegative_cell_11	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	negative	Y	Oligodendrocyte	core	Oligo 96_Rik		R405n_V5
Scnn1a-Tg2_tdTnegative_cell_13	Scnn1a-Tg2	Scnn1a-Tg2-Cre		RCL-tdT (Ai14)	L1	negative	Y	Oligodendrocyte	core	Oligo 96_Rik		F1202_V1
Scnn1a-Tg3_tdTnegative_cell_7	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	negative	Y	Oligodendrocyte	core	Oligo 96_Rik		S564n_V4
Sst_tdTpositive_cell_19	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	Oligodendrocyte	intermediate	Oligo 96_Rik	Oligo Opalin	M2050_VU
Gad2_tdTpositive_cell_9	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Cpne5		D1224_V
Gad2_tdTpositive_cell_28	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Cpne5		D1243_V
Gad2_tdTpositive_cell_74	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Cpne5		D1388_V
Htr3a_tdTpositive_cell_118	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	L6b	positive	Y	GABA-ergic Neuron	core	Pvalb Cpne5		H1417_V6b
Nkx2-1_tdTpositive_cell_1	Nkx2-1	Nkx2-1-CreERT2		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Pvalb Cpne5		W1793_VU
Nkx2-1_tdTpositive_cell_8	Nkx2-1	Nkx2-1-CreERT2		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Pvalb Cpne5		W1800_VU
Nkx2-1_tdTpositive_cell_20	Nkx2-1	Nkx2-1-CreERT2		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Pvalb Cpne5		W1812_VU
Pvalb_tdTpositive_cell_1	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Pvalb Cpne5		Y1900_VU
Pvalb_tdTpositive_cell_11	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Pvalb Cpne5		Y1910_VU
Pvalb_tdTpositive_cell_82	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Cpne5		Y1446_V
PvalbD-Slc32a1_tdTpositive_cell_16	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Cpne5		P1534_V
PvalbD-Slc32a1_tdTpositive_cell_19	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Cpne5		P1537_V
PvalbD-Slc32a1_tdTpositive_cell_29	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Cpne5		P1547_V
PvalbD-Slc32a1_tdTpositive_cell_31	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Cpne5		P364_V
Calb2_tdTpositive_cell_11	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		A274_V
Chrna2_tdTpositive_cell_5	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	L6	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		K1784_V6
Chrna2_tdTpositive_cell_11	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	L6	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		K1790_V6
Chrna2_tdTpositive_cell_13	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	L6	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		K1792_V6
Chrna2_tdTpositive_cell_25	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		K665_V5
Chrna2_tdTpositive_cell_43	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		K686_V5
Chrna2_tdTpositive_cell_64	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	intermediate	Pvalb Gpx3	Pvalb Obox3	K1354_V
Chrna2_tdTpositive_cell_65	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		K1355_V
Chrna2_tdTpositive_cell_84	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		K1374_V
Gad2_tdTpositive_cell_4	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		D1219_V
Gad2_tdTpositive_cell_13	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		D1228_V
Gad2_tdTpositive_cell_58	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		D1342_V
Gad2_tdTpositive_cell_61	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		D1345_V
Pvalb_tdTpositive_cell_25	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	intermediate	Pvalb Gpx3	Pvalb Rspo2	Y1924_VL
Pvalb_tdTpositive_cell_28	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		Y1927_VL
Pvalb_tdTpositive_cell_30	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	intermediate	Pvalb Gpx3	Pvalb Wt1	Y1929_VL
Pvalb_tdTpositive_cell_31	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	intermediate	Pvalb Gpx3	Pvalb Rspo2	Y1930_VL
Pvalb_tdTpositive_cell_36	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		Y1935_VL
Pvalb_tdTpositive_cell_37	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		Y1936_VL
Pvalb_tdTpositive_cell_38	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	intermediate	Pvalb Gpx3	Pvalb Tacr3	Y1937_VL
Pvalb_tdTpositive_cell_45	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		Y1944_VL
Pvalb_tdTpositive_cell_46	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		Y1945_VL
Pvalb_tdTpositive_cell_48	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		Y1947_VL
Pvalb_tdTpositive_cell_54	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		Y2057_VU
Pvalb_tdTpositive_cell_59	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		Y2062_VL
Pvalb_tdTpositive_cell_62	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		Y2065_VL
Pvalb_tdTpositive_cell_63	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		Y2066_VL
Pvalb_tdTpositive_cell_76	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		Y1440_V
Pvalb_tdTpositive_cell_77	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		Y1441_V
Pvalb_tdTpositive_cell_86	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		Y1450_V
Pvalb_tdTpositive_cell_88	Pvalb	Pvalb-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		Y1452_V
PvalbD-Slc32a1_tdTpositive_cell_1	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P216_V
PvalbD-Slc32a1_tdTpositive_cell_3	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P218_V
PvalbD-Slc32a1_tdTpositive_cell_4	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P219_V
PvalbD-Slc32a1_tdTpositive_cell_6	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P221_V
PvalbD-Slc32a1_tdTpositive_cell_7	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P222_V
PvalbD-Slc32a1_tdTpositive_cell_9	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P1527_V
PvalbD-Slc32a1_tdTpositive_cell_10	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P1528_V
PvalbD-Slc32a1_tdTpositive_cell_11	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P1529_V
PvalbD-Slc32a1_tdTpositive_cell_14	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P1532_V
PvalbD-Slc32a1_tdTpositive_cell_20	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	intermediate	Pvalb Gpx3	Pvalb Obox3	P1538_V
PvalbD-Slc32a1_tdTpositive_cell_24	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P1542_V
PvalbD-Slc32a1_tdTpositive_cell_25	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P1543_V
PvalbD-Slc32a1_tdTpositive_cell_27	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P1545_V
PvalbD-Slc32a1_tdTpositive_cell_30	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P363_V
PvalbD-Slc32a1_tdTpositive_cell_33	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P367_V
PvalbD-Slc32a1_tdTpositive_cell_34	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P368_V
PvalbD-Slc32a1_tdTpositive_cell_35	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P369_V
PvalbD-Slc32a1_tdTpositive_cell_36	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	intermediate	Pvalb Gpx3	Pvalb Tacr3	P370_V
PvalbD-Slc32a1_tdTpositive_cell_37	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P371_V
PvalbD-Slc32a1_tdTpositive_cell_38	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P372_V
PvalbD-Slc32a1_tdTpositive_cell_40	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P374_V
PvalbD-Slc32a1_tdTpositive_cell_42	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P376_V
PvalbD-Slc32a1_tdTpositive_cell_43	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P377_V
PvalbD-Slc32a1_tdTpositive_cell_44	PvalbD-Slc32a1	Pvalb-2A-DreO	Slc32a1-IRES-Cre	RCRL-tdT (Ai66)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		P378_V
PvalbF-Gad2_tdTpositive_cell_17	PvalbF-Gad2	Pvalb-2A-FlpO	Gad2-IRES-Cre	RCFL-tdT (Ai65)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		G1752_V
Sst_tdTpositive_cell_68	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	intermediate	Pvalb Gpx3	Sst Tacstd2	M812_VL
Sst_tdTpositive_cell_70	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	lower	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		M815_VL
Sst_tdTpositive_cell_94	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	GABA-ergic Neuron	core	Pvalb Gpx3		M933_V
