Gene symbol	Fold Change	Log fold change	Adjusted p-value	Description
NEIL3	0.37	-1.434	2.647E-01	Transcribed locus
NEK1	0.691	-0.533	1.390E-01	NIMA (never in mitosis gene a)-related expressed kinase 1
NEK11	0.117	-3.099	2.511E-01	NIMA (never in mitosis gene a)-related expressed kinase 11
NEK2	0.619	-0.691	7.153E-01	NIMA (never in mitosis gene a)-related expressed kinase 2
NEK3	0.696	-0.522	1.212E-01	NIMA (never in mitosis gene a)-related expressed kinase 3
NEK4	0.484	-1.048	3.467E-04	Transcribed locus
NEK7	0.648	-0.627	7.442E-05	NIMA (never in mitosis gene a)-related expressed kinase 7
NEK8	1.646	0.719	4.804E-02	Transcribed locus
NELF	1.313	0.393	9.160E-03	
NEMF	1.373	0.458	6.031E-04	Transcribed locus
NENF	0.634	-0.658	3.251E-03	
NEO1	0.621	-0.687	4.623E-02	Transcribed locus
NEPN	0.033	-4.909	3.127E-01	Transcribed locus
NES	0.326	-1.619	5.642E-06	Nestin
Nespas	0.065	-3.95	4.429E-01	
NET1	1.252	0.324	9.918E-01	Neuroepithelial cell transforming gene 1
NETO2	0.751	-0.412	9.692E-01	Neuropilin (NRP) and tolloid (TLL)-like 2
NEU1	1.132	0.179	3.423E-01	
NEU2	0.045	-4.477	3.438E-01	Neuraminidase 2
NEU3	0.567	-0.819	1.195E-02	Neuraminidase 3
NEU4	5.991	2.583	2.288E-01	Sialidase 4
NEURL1A	1.209	0.274	1.984E-01	Neuralized-like homolog (Drosophila)
NEURL1B	0.111	-3.17	5.277E-12	Predicted gene, EG240055
NEURL2	0.483	-1.051	2.362E-03	
NEURL3	0.635	-0.655	2.233E-05	Lung-inducible neuralized-related C3HC4 RING domain protein
NEURL4	0.746	-0.422	8.268E-03	RIKEN cDNA 0610025P10 gene
NEUROD1	0.246	-2.021	9.116E-02	Transcribed locus
NEUROD2	0.55	-0.862	6.183E-01	Neurogenic differentiation 2
NEUROD6	0.044	-4.494	3.334E-01	Neurogenic differentiation 6
NEXN	0.618	-0.694	5.649E-01	
NF1	0.605	-0.725	1.171E-06	Neurofibromatosis 1
NF2	0.769	-0.38	8.600E-03	Neurofibromatosis 2
NFAM1	0.461	-1.119	7.338E-06	Nfat activating molecule with ITAM motif 1
NFASC	1.183	0.243	5.435E-01	Neurofascin
NFAT5	0.743	-0.428	2.074E-01	Transcribed locus
NFATC1	0.524	-0.931	5.698E-05	Nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1
NFATC2	0.56	-0.836	2.650E-08	Nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2
NFATC3	0.646	-0.63	3.271E-06	Nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3
NFE2	2.604	1.381	1.061E-01	Transcribed locus
NFE2L1	1.563	0.644	5.189E-05	Transcribed locus
NFE2L2	2.296	1.199	3.133E-06	Nuclear factor, erythroid derived 2, like 2
NFIB	0.554	-0.853	4.258E-01	
NFIC	0.395	-1.341	1.060E-17	Nuclear factor I/C
NFIL3	11.697	3.548	8.496E-52	Nuclear factor, interleukin 3, regulated
NFIX	0.48	-1.059	6.356E-09	
NFKB1	1.472	0.558	7.497E-02	
NFKB2	5.618	2.49	5.861E-19	Nuclear factor of kappa light polypeptide gene enhancer in B-cells 2, p49/p100
NFKBIA	5.421	2.439	6.336E-13	Transcribed locus, strongly similar to NP_065390.1 factor of kappa light polypeptide gene enhancer
NFKBIB	1.894	0.922	1.571E-06	Nuclear factor of kappa light chain gene enhancer in B-cells inhibitor, beta
NFKBID	1.906	0.931	4.988E-05	CDNA sequence AY078069
NFKBIE	1.762	0.817	2.878E-03	Transcribed locus
NFKBIL1	0.756	-0.404	1.068E-01	Nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 1
NFKBIZ	3.462	1.791	8.238E-09	
NFRKB	0.906	-0.142	4.931E-01	
NFU1	0.904	-0.146	8.303E-01	Predicted gene, EG665945
NFXL1	0.732	-0.45	1.476E-03	Transcribed locus
NFYA	2.109	1.076	2.437E-05	Transcribed locus
NFYB	4.455	2.156	3.609E-51	Nuclear transcription factor-Y beta
NGDN	1.795	0.844	4.545E-08	
NGEF	0.675	-0.568	7.170E-01	Neuronal guanine nucleotide exchange factor
NGF	0.066	-3.925	4.429E-01	
NGFRAP1	0.702	-0.51	1.598E-01	Transcribed locus
NGLY1	0.784	-0.35	9.184E-02	N-glycanase 1
NGP	0.064	-3.955	6.464E-13	Neutrophilic granule protein
NGRN	0.6	-0.737	5.069E-04	Neugrin, neurite outgrowth associated
NHEDC1	0.348	-1.521	7.018E-01	
NHEDC2	0.122	-3.036	6.241E-01	
NHLRC1	0.829	-0.271	5.831E-01	NHL repeat containing 1
NHLRC2	0.794	-0.333	1.822E-01	NHL repeat containing 2
NHLRC3	1.215	0.281	2.347E-01	
NHLRC4	0.427	-1.229	9.139E-01	RIKEN cDNA A930017K11 gene
NHP2	1.665	0.735	2.695E-03	
NHP2L1	1.778	0.831	1.189E-07	NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae)
NHS	1.39	0.475	6.507E-01	Transcribed locus
NHSL1	0.588	-0.767	7.639E-01	NHS-like 1
NHSL2	0.281	-1.829	1.389E-17	
Niacr1	30.08	4.911	6.397E-49	
NICN1	0.555	-0.85	3.726E-03	Nicolin 1
NID1	39.876	5.317	1.288E-01	Nidogen 1
NID2	0.882	-0.18	4.364E-01	Nidogen 2
NIF3L1	1.078	0.108	8.959E-01	Ngg1 interacting factor 3-like 1 (S. pombe)
NIN	0.826	-0.275	1.259E-01	Ninein
NINJ1	1.726	0.787	5.594E-07	Ninjurin 1
NINJ2	1.651	0.723	9.107E-01	Ninjurin 2
NINL	0.777	-0.365	1.271E-01	RIKEN cDNA 4930519N13 gene
NIP7	2.169	1.117	1.844E-16	Nuclear import 7 homolog (S. cerevisiae)
NIPA1	0.482	-1.054	4.246E-03	Non imprinted in Prader-Willi/Angelman syndrome 1 homolog (human)
NIPA2	1.457	0.543	2.750E-04	Transcribed locus
NIPAL3	0.575	-0.798	5.774E-07	NIPA-like domain containing 3
NIPAL4	0.557	-0.845	9.527E-01	RIKEN cDNA 9530066K23 gene
NIPBL	0.82	-0.287	1.714E-01	Nipped-B homolog (Drosophila)
NIPSNAP1	0.596	-0.747	5.231E-02	4-nitrophenylphosphatase domain and non-neuronal SNAP25-like protein homolog 1 (C. elegans)
NIPSNAP3B	1.958	0.969	2.976E-09	Nipsnap homolog 3A (C. elegans)
NISCH	0.883	-0.179	6.801E-01	CDNA, clone:Y0G0128F20, strand:minus, reference:ENSEMBL:Mouse-Transcript-ENST:ENSMUST00000061640, ba
NIT1	0.616	-0.699	1.963E-04	CDNA, clone:Y0G0132H14, strand:minus, reference:ENSEMBL:Mouse-Transcript-ENST:ENSMUST00000014141, ba
NIT2	0.612	-0.708	1.131E-02	
NKAIN1	1.517	0.601	6.642E-01	Na+/K+ transporting ATPase interacting 1
NKAIN4	1.675	0.744	7.789E-01	
NKAP	0.794	-0.334	1.298E-01	Transcribed locus, moderately similar to XP_001084458.1 similar to NF-kappaB activating protein iso
NKAPL	1.333	0.414	9.407E-01	NFKB activating protein-like
NKD1	0.503	-0.993	6.518E-01	Naked cuticle 1 homolog (Drosophila)
NKD2	0.034	-4.873	2.478E-01	Transcribed locus
NKG7	0.065	-3.951	4.429E-01	
NKIRAS2	0.817	-0.292	4.633E-01	NFKB inhibitor interacting Ras-like protein 2
NKRF	1.379	0.463	6.291E-02	NF-kappaB repressing factor
NKTR	1.132	0.179	7.416E-01	Natural killer tumor recognition sequence
NKX2-2	0.231	-2.116	5.893E-01	NK2 transcription factor related, locus 2 (Drosophila)
NKX3-1	19.732	4.302	3.286E-01	NK-3 transcription factor, locus 1 (Drosophila)
NKX6-2	2.218	1.149	5.861E-01	NK6 transcription factor related, locus 2 (Drosophila)
NKX6-3	0.066	-3.924	4.683E-01	
NLE1	2.32	1.214	2.008E-12	Notchless homolog 1 (Drosophila)
NLGN1	0.653	-0.615	9.233E-01	Neuroligin 1
NLGN2	1.056	0.079	9.771E-01	Neuroligin 2
NLGN3	0.712	-0.491	8.749E-01	Neuroligin 3
NLK	0.799	-0.324	5.497E-02	Transcribed locus
NLN	0.758	-0.4	8.849E-02	Neurolysin (metallopeptidase M3 family)
NLRC4	1.623	0.699	8.906E-01	NLR family, CARD domain containing 4
NLRC5	2.524	1.336	8.481E-11	Expressed sequence AI451557
NLRP10	0.066	-3.925	4.553E-01	Transcribed locus
NLRP1A	0.69	-0.535	1.374E-02	NLR family, pyrin domain containing 1A
NLRP1B	0.813	-0.298	1.221E-01	
NLRP1C	0.627	-0.673	4.774E-03	
NLRX1	2.561	1.357	1.402E-20	NLR family member X1
NMBR	0.065	-3.952	4.514E-01	Neuromedin B receptor
NMD3	1.829	0.871	4.951E-08	
NME1	1.435	0.521	9.136E-03	
NME2	2.323	1.216	1.891E-08	Predicted gene, EG433968
NME3	0.639	-0.647	1.012E-01	
NME4	0.397	-1.333	5.865E-06	
NME6	0.73	-0.454	2.020E-01	
NME7	0.895	-0.16	9.033E-01	Non-metastatic cells 7, protein expressed in
NME9	11.344	3.504	4.811E-01	
NMI	0.717	-0.48	5.722E-02	
NMNAT1	0.64	-0.643	3.999E-02	
NMRAL1	0.306	-1.711	5.098E-13	
NMRK1	1.459	0.545	9.893E-02	Transcribed locus, strongly similar to NP_663472.1 sequence BC016495 [Mus musculus]
NMRK2	0.066	-3.925	4.429E-01	Integrin beta 1 binding protein 3
NMT1	1.227	0.295	3.959E-01	
NMUR1	0.065	-3.951	4.429E-01	Neuromedin U receptor 1
NMUR2	0.066	-3.925	4.429E-01	Neuromedin U receptor 2
NNT	0.718	-0.478	5.960E-04	
NOA1	0.792	-0.336	3.685E-01	
NOB1	1.759	0.815	3.266E-07	Transcribed locus
NOBOX	2.75	1.459	8.572E-01	NOBOX oogenesis homeobox
NOC3L	1.497	0.582	5.700E-03	Nucleolar complex associated 3 homolog (S. cerevisiae)
NOC4L	5.244	2.391	9.140E-62	Nucleolar complex associated 4 homolog (S. cerevisiae)
NOD1	0.652	-0.617	6.766E-05	Nucleotide-binding oligomerization domain containing 1
NODAL	0.034	-4.867	3.271E-01	Transcribed locus
NOG	2.3	1.202	9.131E-01	Noggin
NOL10	3.031	1.6	1.262E-20	Nucleolar protein 10
NOL11	1.54	0.623	7.993E-06	Transcribed locus
NOL12	1.59	0.669	3.201E-03	Nucleolar protein 12
NOL3	0.123	-3.019	6.245E-01	Nucleolar protein 3 (apoptosis repressor with CARD domain)
NOL4	0.382	-1.388	4.110E-01	Nucleolar protein 4
NOL6	1.414	0.5	1.314E-04	Nucleolar protein family 6 (RNA-associated)
NOL8	1.252	0.325	1.515E-01	Nucleolar protein 8
NOL9	1.648	0.72	2.962E-07	
NOLC1	2.819	1.495	6.508E-28	Nucleolar and coiled-body phosphoprotein 1
NOM1	1.443	0.529	4.056E-03	Gene model 1040, (NCBI)
NOMO1	1.11	0.15	4.487E-01	Nodal modulator 1
NONO	0.899	-0.154	4.614E-01	Non-POU-domain-containing, octamer binding protein
NOP10	0.894	-0.161	7.767E-01	
NOP14	2.121	1.084	9.384E-13	Nucleolar protein 14
NOP16	1.458	0.544	3.164E-02	Transcribed locus
NOP2	2.151	1.105	7.238E-14	Nucleolar protein 1
NOP56	1.71	0.774	5.962E-07	Nucleolar protein 5A
NOP58	3.57	1.836	8.477E-37	Nucleolar protein 5
NOS1	0.027	-5.194	2.258E-01	Transcribed locus
NOS1AP	0.691	-0.533	8.270E-02	
NOS2	9.797	3.292	1.876E-02	Nitric oxide synthase 2, inducible, macrophage
NOS3	0.433	-1.207	8.390E-01	Nitric oxide synthase 3, endothelial cell
NOSIP	0.857	-0.223	2.754E-01	Nitric oxide synthase interacting protein
NOSTRIN	3.994	1.998	1.608E-01	Nitric oxide synthase trafficker
NOTCH1	4.767	2.253	8.214E-20	Notch gene homolog 1 (Drosophila)
NOTCH2	0.66	-0.599	3.061E-02	Notch gene homolog 2 (Drosophila)
NOTCH3	2.271	1.183	7.029E-01	Transcribed locus
NOTCH4	16.347	4.031	1.486E-51	Notch gene homolog 4 (Drosophila)
NOTO	10.409	3.38	4.995E-01	Notochord homolog (Xenopus laevis)
NOV	0.014	-6.181	6.685E-02	Nephroblastoma overexpressed gene
NOVA1	0.618	-0.695	5.990E-04	
NOVA2	0.606	-0.723	6.133E-01	
NOX1	0.238	-2.068	4.249E-01	NADPH oxidase 1
NOXO1	0.746	-0.423	1.223E-01	NADPH oxidase organizer 1
NPAS3	0.443	-1.175	7.164E-01	Neuronal PAS domain protein 3
NPAS4	0.178	-2.487	1.533E-01	
NPAT	0.636	-0.653	9.132E-04	Nuclear protein in the AT region
NPB	0.601	-0.733	7.651E-01	Neuropeptide B
NPBWR1	0.066	-3.925	4.429E-01	
NPC1	0.695	-0.525	8.305E-02	Transcribed locus
NPC1L1	0.45	-1.152	5.573E-01	NPC1-like 1
NPC2	0.864	-0.211	6.241E-01	Niemann Pick type C2
NPDC1	0.697	-0.521	4.294E-01	CDNA, clone:Y2G0128K02, strand:minus, reference:ENSEMBL:Mouse-Transcript-ENST:ENSMUST00000055921, ba
NPEPL1	0.77	-0.377	3.874E-02	Aminopeptidase-like 1
NPEPPS	0.792	-0.337	1.635E-02	Aminopeptidase puromycin sensitive
NPFF	0.674	-0.569	6.245E-01	
NPHP1	0.777	-0.363	3.006E-01	Nephronophthisis 1 (juvenile) homolog (human)
NPHP3	0.8	-0.321	3.973E-01	Transcribed locus
NPHS1	22.293	4.479	3.048E-01	Nephrosis 1 homolog, nephrin (human)
NPHS2	0.033	-4.906	2.621E-01	Nephrosis 2 homolog, podocin (human)
NPL	1.697	0.763	2.349E-09	N-acetylneuraminate pyruvate lyase
NPLOC4	1.085	0.118	5.782E-01	Nuclear protein localization 4 homolog (S. cerevisiae)
NPM1	1.506	0.591	6.955E-04	Transcribed locus, strongly similar to NP_002511.1 1 isoform 1 [Homo sapiens]
NPM3	2.15	1.105	2.247E-05	
Npm3-ps1	1.222	0.289	4.569E-01	
NPNT	0.394	-1.343	2.244E-10	Nephronectin
NPPC	0.066	-3.925	4.429E-01	Natriuretic peptide precursor type C
NPR1	0.379	-1.401	7.696E-07	Natriuretic peptide receptor 1
NPR2	1.512	0.596	7.482E-01	Natriuretic peptide receptor 2
NPR3	0.114	-3.133	1.604E-01	Natriuretic peptide receptor 3
NPRL2	0.857	-0.222	5.578E-01	
NPRL3	0.688	-0.54	5.938E-03	Alpha globin regulatory element containing gene
NPS	19.732	4.302	3.286E-01	
NPTN	0.675	-0.567	4.402E-02	Neuroplastin
NPTX1	2.104	1.073	2.676E-03	Transcribed locus
NPTX2	1.875	0.907	9.839E-01	Neuronal pentraxin 2
NPY	2.215	1.147	6.000E-01	Neuropeptide Y
NPY1R	1.683	0.751	9.131E-01	Neuropeptide Y receptor Y1
NPY2R	0.43	-1.216	8.976E-01	Neuropeptide Y receptor Y2
NQO1	0.319	-1.648	2.694E-01	Transcribed locus
NQO2	0.507	-0.98	3.148E-04	Transcribed locus
NR0B2	0.401	-1.318	4.673E-01	Nuclear receptor subfamily 0, group B, member 2
NR1D1	0.184	-2.438	1.086E-05	Nuclear receptor subfamily 1, group D, member 1
NR1D2	0.639	-0.646	6.681E-04	Nuclear receptor subfamily 1, group D, member 2
NR1H2	1.389	0.474	6.313E-02	Nuclear receptor subfamily 1, group H, member 2
NR1H3	0.565	-0.824	2.655E-01	Nuclear receptor subfamily 1, group H, member 3
NR1I2	3.438	1.782	5.911E-01	
NR1I3	1.609	0.686	8.206E-01	
NR2C1	0.78	-0.358	9.368E-02	Nuclear receptor subfamily 2, group C, member 1
NR2C2	0.595	-0.748	5.613E-05	Nuclear receptor subfamily 2, group C, member 2
NR2C2AP	1.515	0.599	2.369E-02	
NR2F1	0.645	-0.632	9.075E-01	
NR2F2	0.342	-1.547	5.131E-01	Nuclear receptor subfamily 2, group F, member 2
NR2F6	0.865	-0.21	2.307E-01	Nuclear receptor subfamily 2, group F, member 6
NR3C1	0.759	-0.398	2.000E-01	Nuclear receptor subfamily 3, group C, member 1
NR3C2	0.692	-0.532	1.236E-01	Nuclear receptor subfamily 3, group C, member 2
NR4A1	2.857	1.514	9.610E-06	Nuclear receptor subfamily 4, group A, member 1
NR5A2	22.293	4.479	3.048E-01	Nuclear receptor subfamily 5, group A, member 2
NR6A1	1.378	0.462	2.530E-01	Transcribed locus
NRADD	0.48	-1.058	1.136E-03	Neurotrophin receptor associated death domain
NRARP	0.423	-1.24	3.142E-06	Transcribed locus
NRAS	1.97	0.978	4.499E-12	Transcribed locus
NRBF2	0.781	-0.356	1.299E-01	Nuclear receptor binding factor 2
NRBP1	1.348	0.431	8.924E-02	Nuclear receptor binding protein 1
NRBP2	1.292	0.37	4.828E-01	Nuclear receptor binding protein 2
NRCAM	0.601	-0.735	4.872E-01	Neuron-glia-CAM-related cell adhesion molecule
NRD1	1.253	0.325	1.006E-01	Nardilysin, N-arginine dibasic convertase, NRD convertase 1
NRF1	0.951	-0.072	9.135E-01	Transcribed locus
NRG1	0.462	-1.113	8.040E-01	Transcribed locus, strongly similar to NP_848706.2 1 [Mus musculus]
NRG2	0.126	-2.993	1.344E-01	
NRG3	0.367	-1.444	6.210E-01	
NRG4	0.752	-0.412	3.206E-01	Transcribed locus, moderately similar to XP_001104381.1 similar to neuregulin 4 [Macaca mulatta]
NRGN	1.194	0.256	8.450E-01	Neurogranin
NRIP1	0.606	-0.723	9.839E-04	Nuclear receptor interacting protein 1
NRM	0.884	-0.178	3.620E-01	Transcribed locus
NRN1	0.538	-0.895	3.442E-01	Neuritin 1
NRN1L	0.651	-0.62	7.544E-01	
NRP	4.627	2.21	5.870E-03	
NRP1	0.269	-1.892	3.586E-20	
NRP2	2.84	1.506	2.822E-21	Neuropilin 2
NRSN1	0.692	-0.532	6.809E-01	
NRSN2	0.433	-1.209	5.306E-01	Neurensin 2
NRXN1	0.473	-1.079	4.977E-03	Neurexin I
NRXN2	0.733	-0.449	2.374E-01	Neurexin II
NSA2	1.104	0.143	6.163E-01	RIKEN cDNA 5730427N09 gene
NSD1	0.651	-0.62	1.725E-02	Nuclear receptor-binding SET-domain protein 1
NSDHL	0.58	-0.786	5.610E-03	
NSF	0.876	-0.191	3.716E-01	N-ethylmaleimide sensitive fusion protein
NSFL1C	0.906	-0.142	6.705E-01	Predicted gene, EG433885
NSG2	0.743	-0.429	6.304E-01	Neuron specific gene family member 2
NSL1	0.241	-2.051	5.737E-15	
NSMAF	0.627	-0.675	5.400E-05	
NSMCE1	1.884	0.914	5.256E-07	Transcribed locus, moderately similar to XP_001100847.1 similar to non-SMC element 1 homolog isofor
NSMCE2	0.758	-0.4	3.048E-01	
NSMCE4A	0.851	-0.232	3.218E-01	
NSUN2	1.318	0.398	8.422E-03	NOL1/NOP2/Sun domain family 2
NSUN3	0.657	-0.607	2.273E-01	NOL1/NOP2/Sun domain family 3
NSUN4	2.998	1.584	1.304E-29	NOL1/NOP2/Sun domain family, member 4
NSUN5	1.317	0.397	8.689E-02	NOL1/NOP2/Sun domain family, member 5
NSUN6	0.665	-0.588	2.723E-02	NOL1/NOP2/Sun domain family 6
NT5C	0.807	-0.309	1.709E-01	
NT5C1B	0.015	-6.013	8.565E-02	
NT5C2	1.507	0.591	2.767E-05	5'-nucleotidase, cytosolic II
NT5C3	0.918	-0.123	8.537E-01	
NT5C3L	0.9	-0.152	7.457E-01	
NT5DC1	0.841	-0.25	3.735E-01	Transcribed locus
NT5DC2	0.908	-0.139	9.090E-01	5'-nucleotidase domain containing 2
NT5DC3	1.914	0.936	3.973E-08	5'-nucleotidase domain containing 3
NT5M	0.62	-0.689	2.275E-03	
NTAN1	0.718	-0.479	2.781E-02	Transcribed locus, moderately similar to XP_510838.2 N-terminal Asn amidase [Pan troglodytes]
NTF5	0.065	-3.951	4.500E-01	Neurotrophin 5
NTHL1	0.378	-1.402	1.302E-04	Nth (endonuclease III)-like 1 (E.coli)
NTM	1.363	0.447	8.726E-01	Transcribed locus
NTMT1	1.5	0.585	6.613E-03	
NTN1	1.775	0.828	4.610E-01	Netrin 1
NTN3	0.485	-1.045	4.972E-01	Netrin 2-like (chicken)
NTN4	0.447	-1.161	9.451E-01	Netrin 4
NTN5	22.272	4.477	3.048E-01	
NTNG1	0.663	-0.593	8.868E-01	Transcribed locus
NTRK2	0.539	-0.891	4.182E-02	Neurotrophic tyrosine kinase, receptor, type 2
NTSR1	0.344	-1.54	6.952E-01	Neurotensin receptor 1
NTSR2	0.666	-0.587	6.562E-01	Neurotensin receptor 2
NUAK1	0.226	-2.143	1.981E-17	NUAK family, SNF1-like kinase, 1
NUAK2	5.106	2.352	2.080E-59	NUAK family, SNF1-like kinase, 2
NUB1	0.693	-0.529	7.247E-05	Transcribed locus
NUBP1	1.211	0.276	1.555E-01	
NUBPL	0.832	-0.266	4.807E-01	
NUCB1	0.883	-0.179	7.296E-01	
NUCB2	0.874	-0.194	5.233E-01	Nucleobindin 2
NUCKS1	1.21	0.275	9.658E-02	Nuclear casein kinase and cyclin-dependent kinase substrate 1
NUDCD1	1.209	0.274	5.227E-01	Transcribed locus
NUDCD2	0.913	-0.132	8.336E-01	NudC domain containing 2
NUDCD3	0.85	-0.234	1.450E-01	NudC domain containing 3
NUDT1	0.646	-0.63	2.231E-02	Nudix (nucleoside diphosphate linked moiety X)-type motif 1
NUDT11	4.98	2.316	1.503E-01	Nudix (nucleoside diphosphate linked moiety X)-type motif 11
NUDT12	0.608	-0.717	2.880E-01	Nudix (nucleoside diphosphate linked moiety X)-type motif 12
NUDT13	0.642	-0.639	4.292E-04	Nudix (nucleoside diphosphate linked moiety X)-type motif 13
NUDT14	0.58	-0.785	9.544E-03	
NUDT16	0.263	-1.928	7.960E-12	
NUDT16L1	0.866	-0.207	2.936E-01	Transcribed locus
NUDT18	0.738	-0.438	6.679E-02	Nudix (nucleoside diphosphate linked moiety X)-type motif 18
NUDT19	0.754	-0.407	1.949E-01	Nudix (nucleoside diphosphate linked moiety X)-type motif 19
NUDT2	0.61	-0.712	8.273E-03	Nudix (nucleoside diphosphate linked moiety X)-type motif 2
NUDT22	0.78	-0.359	2.308E-01	
NUDT4	0.603	-0.73	1.912E-07	Nudix (nucleoside diphosphate linked moiety X)-type motif 4
NUDT5	0.573	-0.803	2.055E-03	Nudix (nucleoside diphosphate linked moiety X)-type motif 5
NUDT6	0.646	-0.631	2.969E-02	
NUDT7	0.287	-1.801	4.000E-13	Nudix (nucleoside diphosphate linked moiety X)-type motif 7
NUDT8	0.875	-0.192	7.560E-01	
NUDT9	0.629	-0.67	2.310E-05	
NUF2	1.396	0.482	8.149E-01	Transcribed locus
NUFIP1	1.271	0.346	2.075E-01	Nuclear fragile X mental retardation protein interacting protein 1
NUFIP2	1.368	0.452	1.386E-01	Transcribed locus
NUMA1	0.722	-0.47	1.218E-01	Nuclear mitotic apparatus protein 1
NUMB	0.699	-0.517	7.022E-02	
NUP107	0.907	-0.14	8.285E-01	Nucleoporin 107
NUP133	0.87	-0.2	3.755E-01	
NUP153	1.854	0.891	6.365E-05	Nucleoporin 153
NUP155	1.644	0.717	4.359E-07	Nucleoporin 155
NUP160	1.38	0.465	1.659E-02	Nucleoporin 160
NUP188	1.216	0.282	7.948E-02	Nucleoporin 188
NUP205	0.932	-0.102	7.826E-01	
NUP210	0.613	-0.707	2.650E-02	Nucleoporin 210
NUP210L	0.813	-0.299	6.222E-01	
NUP214	0.926	-0.111	6.070E-01	Nucleoporin 214
NUP37	0.62	-0.689	9.859E-02	
NUP43	0.914	-0.13	9.663E-01	Transcribed locus, moderately similar to XP_001068349.1 similar to Nucleoporin Nup43 [Rattus norveg
NUP50	1.16	0.214	2.037E-01	Nucleoporin 50
NUP54	1.86	0.895	1.805E-06	Nucleoporin 54
NUP62	1.638	0.712	1.956E-05	Nucleoporin 62
NUP85	0.934	-0.098	8.743E-01	
NUP88	0.919	-0.122	6.176E-01	
NUP93	1.13	0.176	5.740E-01	
NUP98	2.309	1.207	5.578E-17	Transcribed locus, moderately similar to XP_001100424.1 similar to nucleoporin 98kD isoform 1, part
NUPL1	0.858	-0.22	1.905E-01	
NUPL2	0.591	-0.759	9.441E-03	Transcribed locus
NUPR1	2.254	1.173	6.812E-08	
NUS1	1.409	0.494	2.704E-04	Nuclear undecaprenyl pyrophosphate synthase 1 homolog (S. cerevisiae)
NUSAP1	0.478	-1.064	1.949E-01	
NWD1	0.678	-0.56	6.328E-01	Transmembrane protein 38A
NXF1	1.177	0.235	5.714E-01	Transcribed locus
NXN	0.508	-0.976	3.215E-01	Nucleoredoxin
NXNL1	0.514	-0.962	9.934E-01	Nucleoredoxin-like 1
NXPE3	4.909	2.295	1.829E-27	
NXPE4	3.402	1.767	3.317E-01	
NXPE5	0.023	-5.45	1.576E-01	
NXPH1	2.358	1.237	8.569E-01	Neurexophilin 1
NXPH3	0.012	-6.325	5.654E-02	Neurexophilin 3
NXT1	1.362	0.445	1.016E-01	Transcribed locus
NXT2	0.938	-0.093	8.541E-01	Nuclear transport factor 2-like export factor 2
NYNRIN	0.248	-2.012	4.580E-09	
NYX	0.761	-0.394	9.863E-01	Nyctalopin
OAS1A	2.253	1.172	3.028E-07	2'-5' oligoadenylate synthetase 1A
OAS1B	1.158	0.212	8.113E-01	2'-5' oligoadenylate synthetase 1B
OAS1C	0.583	-0.778	4.897E-03	2'-5' oligoadenylate synthetase 1C
OAS1D	18.867	4.238	3.023E-01	2'-5' oligoadenylate synthetase 1D
OAS1F	10.411	3.38	4.985E-01	2'-5' oligoadenylate synthetase 1F
OAS1G	2.008	1.006	1.063E-02	2'-5' oligoadenylate synthetase 1G
OAS1H	2.086	1.06	9.087E-01	2'-5' oligoadenylate synthetase 1H
OAS2	2.945	1.558	3.402E-06	2'-5' oligoadenylate synthetase 2
OAS3	2.786	1.478	1.028E-01	2'-5' oligoadenylate synthetase 3
OASL1	6.72	2.748	5.903E-09	
OASL2	2.149	1.103	9.233E-04	2'-5' oligoadenylate synthetase-like 2
OAT	1.135	0.183	3.662E-01	Ornithine aminotransferase
OAZ2	0.693	-0.529	7.457E-03	Ornithine decarboxylase antizyme 2
OAZ3	0.55	-0.861	3.533E-01	
OBFC1	0.812	-0.3	4.023E-01	Oligonucleotide/oligosaccharide-binding fold containing 1
OBSL1	0.307	-1.702	3.655E-01	Obscurin-like 1
OC90	2.292	1.197	9.527E-01	Otoconin 90
OCA2	0.027	-5.204	2.150E-01	Pink-eyed dilution
OCEL1	0.663	-0.593	7.016E-02	Occludin/ELL domain containing 1
OCIAD2	0.41	-1.287	3.981E-01	OCIA domain containing 2
OCLN	0.885	-0.177	8.667E-01	Occludin
OCRL	0.744	-0.426	4.313E-02	Oculocerebrorenal syndrome of Lowe
OCSTAMP	6.486	2.697	3.769E-03	
ODC1	1.164	0.219	6.777E-01	Ornithine decarboxylase, structural 1
ODF2	0.906	-0.142	4.805E-01	Outer dense fiber of sperm tails 2
ODF3	0.066	-3.925	4.429E-01	Outer dense fiber of sperm tails 3
ODF3B	0.123	-3.019	6.245E-01	RIKEN cDNA 2010001J22 gene
ODF3L2	18.64	4.22	3.387E-01	Gene model 1157, (NCBI)
ODF4	18.64	4.22	3.387E-01	
ODZ1	60.099	5.909	9.204E-02	
ODZ4	0.504	-0.99	5.533E-01	
OFD1	0.876	-0.191	5.401E-01	Oral-facial-digital syndrome 1 gene homolog (human)
OGDH	1.101	0.138	5.534E-01	Oxoglutarate dehydrogenase (lipoamide)
OGDHL	0.523	-0.936	2.840E-01	Oxoglutarate dehydrogenase-like
OGFOD1	1.134	0.181	3.791E-01	
OGFOD2	0.569	-0.815	4.869E-05	
