Gene symbol	Fold Change	Log fold change	Adjusted p-value	Description
PPP1R13L	1	0	8.995E-01	Protein phosphatase 1, regulatory (inhibitor) subunit 13 like
A730036I17Rik	1	0	9.160E-01	
XLR4B	1	0	8.644E-01	X-linked lymphocyte-regulated 4B
SMOK3B	1	0	8.758E-01	Sperm motility kinase 3B
OLFR1020	1	0	9.300E-01	Olfactory receptor 1020
DIP2B	1	0	9.515E-01	DIP2 disco-interacting protein 2 homolog B (Drosophila)
PCDH7	1	0	9.667E-01	Protocadherin 7
AREG	1	0	8.671E-01	Amphiregulin
RNF17	1	0	8.788E-01	Ring finger protein 17
TFF2	1	0	8.913E-01	Trefoil factor 2 (spasmolytic protein 1)
CDKL3	1	0	9.389E-01	Cyclin-dependent kinase-like 3
GADD45GIP1	1	0	9.079E-01	Growth arrest and DNA-damage-inducible, gamma interacting protein 1
GALNS	1	0	9.456E-01	Galactosamine (N-acetyl)-6-sulfate sulfatase
HEBP2	1	0	9.675E-01	Transcribed locus
NKX2-1	1	0	8.863E-01	
C1QTNF1	1	0	8.712E-01	C1q and tumor necrosis factor related protein 1
NUDT13	1	0	9.014E-01	Nudix (nucleoside diphosphate linked moiety X)-type motif 13
ZBTB38	1	0	9.066E-01	Zinc finger and BTB domain containing 38
MYBPC2	1	0	8.506E-01	Myosin binding protein C, fast-type
OLFR447	1	0	9.379E-01	Olfactory receptor 447
OLFR835	1	0	8.671E-01	Olfactory receptor 835
NTS	1	0	9.051E-01	Neurotensin
GABRG3	1	0	8.685E-01	
SPATA16	1	0	9.641E-01	Spermatogenesis associated 16
OLFR1403	1	0	8.671E-01	
TNFSF14	1	0	9.297E-01	
APOF	1	0	8.652E-01	Apolipoprotein F
BC024997	1	0	8.783E-01	
DPH5	1	0	9.065E-01	
UCP2	1	0	9.271E-01	Uncoupling protein 2 (mitochondrial, proton carrier)
VIL1	1	0	8.818E-01	
GPR97	1	0	9.244E-01	
IFI204	1	0	8.757E-01	Interferon activated gene 204
ZMYM2	1	0	9.401E-01	Zinc finger, MYM-type 2
ACCN5	1	0	8.995E-01	
MYH1	1	0	8.802E-01	
OLFR1	1	0	8.444E-01	
1700007K09RIK	1	0	9.162E-01	
PRH1	1	0	8.812E-01	
AGR2	1	0	8.836E-01	Transcribed locus, moderately similar to XP_001105285.1 similar to anterior gradient 2 homolog [Mac
1700025F22RIK	1	0	8.818E-01	RIKEN cDNA 1700025F22 gene
DENND1B	1	0	8.764E-01	
ASB18	1	0	8.671E-01	Ankyrin repeat and SOCS box-containing 18
MMP7	1	0	8.792E-01	Matrix metallopeptidase 7
BC021608	1	0	9.114E-01	
OLFR420	1	0	9.379E-01	Olfactory receptor 420
FCRL5	1	0	8.683E-01	
SPEER4B	1	0	8.671E-01	Spermatogenesis associated glutamate (E)-rich protein 4b
HOXA11	1	0	9.227E-01	Homeo box A11
PRICKLE2	1	0	8.962E-01	Prickle-like 2 (Drosophila)
1700020N01Rik	1	0	8.819E-01	
ACSBG2	1	0	8.756E-01	Acyl-CoA synthetase bubblegum family member 2
BRIP1	1	0	9.550E-01	BRCA1 interacting protein C-terminal helicase 1
SLC37A2	1	0	8.764E-01	Solute carrier family 37 (glycerol-3-phosphate transporter), member 2
PHACTR3	1	0	8.887E-01	Phosphatase and actin regulator 3
OLFR301	1	0	8.701E-01	Olfactory receptor 301
2010106E10RIK	1	0	9.648E-01	RIKEN cDNA 2010106E10 gene
SSTR5	1	0	9.055E-01	Somatostatin receptor 5
2900009I07RIK	1	0	9.023E-01	
V1RB5	1	0	9.139E-01	
OSR1	1	0	8.812E-01	Odd-skipped related 1 (Drosophila)
GJA10	1	0	8.765E-01	Gap junction protein, alpha 10
OLFR1380	1	0	8.671E-01	Olfactory receptor 1380
KLF1	1	0	8.506E-01	Kruppel-like factor 1 (erythroid)
BC063749	1	0	9.150E-01	
4930481F22RIK	1	0	9.079E-01	
RDH7	1	0	9.717E-01	Retinol dehydrogenase 7
SYTL5	1	0	8.818E-01	Synaptotagmin-like 5
3322402L07RIK	1	0	8.779E-01	
DUB2	1	0	8.777E-01	
PCDHB13	1	0	8.845E-01	Protocadherin beta 13
MAGEA8	1	0	8.630E-01	Melanoma antigen, family A, 8
ORM2	1	0	8.487E-01	Orosomucoid 2
HOXB13	1	0	8.585E-01	Homeo box B13
MNT	1	0	9.428E-01	Max binding protein
GM106	1	0	8.674E-01	
LRRC6	1	0	9.171E-01	Leucine rich repeat containing 6 (testis)
MTHFR	1	0	8.683E-01	5,10-methylenetetrahydrofolate reductase
LRRC56	1	0	9.383E-01	Leucine rich repeat containing 56
MLP	1	0	8.953E-01	
FGL1	1	0	8.887E-01	
UPRT	1	0	9.362E-01	Uracil phosphoribosyltransferase (FUR1) homolog (S. cerevisiae)
PAX1	1	0	8.652E-01	Paired box gene 1
SOCS7	1	0	9.361E-01	Suppressor of cytokine signaling 7
HGFAC	1	0	8.912E-01	
TRHR2	1	0	9.572E-01	Thyrotropin releasing hormone receptor 2
TMEM151A	1	0	9.049E-01	Transmembrane protein 151
PCDHGA6	1	0	8.947E-01	
S100A4	1	0	9.218E-01	S100 calcium binding protein A4
A730049H05RIK	1	0	9.219E-01	
SLC34A2	1	0	9.328E-01	Solute carrier family 34 (sodium phosphate), member 2
2700049P18RIK	1	0	9.306E-01	
KCNJ2	1	0	9.351E-01	Transcribed locus
CCDC79	1	0	9.327E-01	Coiled-coil domain containing 79
2310046O06RIK	1	0	9.781E-01	
4832428D23RIK	1	0	8.670E-01	
AI326477	1	0	8.475E-01	
4930519N16RIK	1	0	8.670E-01	
KLRA33	1	0	9.013E-01	
PLXNA3	1	0	9.540E-01	Plexin A3
SATB2	1	0	8.671E-01	Transcribed locus
6030458C11RIK	1	0	9.890E-01	RIKEN cDNA 6030458C11 gene
GJA3	1	0	9.387E-01	
MTM1	1	0	8.553E-01	Transcribed locus
V1RL1	1	0	9.161E-01	
ZFP111	1	0	9.155E-01	
KRTAP5-4	1	0	8.652E-01	Keratin associated protein 5-4
LOC547323	1	0	9.385E-01	
2310001L23RIK	1	0	8.722E-01	
SOX6	1	0	8.958E-01	SRY-box containing gene 6
WNT9B	1	0	9.376E-01	Wingless-type MMTV integration site 9B
EG433016	1	0	8.778E-01	
9930021J17RIK	1	0	8.931E-01	
ARHGEF10L	1	0	9.187E-01	Rho guanine nucleotide exchange factor (GEF) 10-like
BC023744	1	0	9.068E-01	
RASSF8	1	0	8.942E-01	Ras association (RalGDS/AF-6) domain family 8
BSND	1	0	8.852E-01	Bartter syndrome, infantile, with sensorineural deafness (Barttin)
OLFR474	1	0	8.652E-01	Olfactory receptor 474
OLFR934	1	0	8.931E-01	Olfactory receptor 934
ELP4	1	0	8.756E-01	Transcribed locus
UGT1A2	1	0	8.414E-01	UDP glucuronosyltransferase 1 family, polypeptide A7C
OLFR1249	1	0	8.800E-01	Olfactory receptor 1249
OLFR111	1	0	9.527E-01	Olfactory receptor 111
BC034076	1	0	8.229E-01	
BC049730	1	0	8.913E-01	CDNA sequence BC049730
BC022651	1	0	8.912E-01	
OTTMUSG00000015852	1	0	9.150E-01	
ALDH7A1	1	0	8.974E-01	Aldehyde dehydrogenase family 7, member A1
MORN3	1	0	9.661E-01	
DNALC1	1	0	9.589E-01	
ACTRT2	1	0	8.718E-01	Actin-related protein T2
TRIP4	1	0	8.979E-01	
OLFR1317	1	0	8.765E-01	Olfactory receptor 1317
KRT32	1	0	9.008E-01	
SVS3B	1	0	8.758E-01	Seminal vesicle secretory protein 3B
HAPLN3	1	0	8.783E-01	Hyaluronan and proteoglycan link protein 3
AFM	1	0	8.638E-01	
H2-EA	1	0	8.757E-01	
FATE1	1	0	8.973E-01	fetal and adult testis expressed 1
KLK1B5	1	0	8.864E-01	
AOX3	1	0	8.931E-01	Aldehyde oxidase 3
4930524B15RIK	1	0	9.435E-01	RIKEN cDNA 4930524B15 gene
RAX	1	0	8.588E-01	
SPRED3	1	0	9.188E-01	Sprouty-related, EVH1 domain containing 3
EDG7	1	0	9.213E-01	
NAB2	1	0	9.704E-01	Ngfi-A binding protein 2
WNT8B	1	0	7.738E-01	
CEACAM14	1	0	8.605E-01	CEA-related cell adhesion molecule 14
EG433623	1	0	8.757E-01	
CRXOS1	1	0	9.105E-01	
CLSTN2	1	0	8.931E-01	Calsyntenin 2
2610528J11RIK	1	0	8.638E-01	
1700054O13RIK	1	0	8.438E-01	RIKEN cDNA 1700054O13 gene
CXCL10	1	0	9.033E-01	Chemokine (C-X-C motif) ligand 10
LOC100044766	1	0	9.464E-01	
RHBG	1	0	8.670E-01	Rhesus blood group-associated B glycoprotein
4930563D23RIK	1	0	8.483E-01	RIKEN cDNA 4930563D23 gene
FMOD	1	0	9.189E-01	Fibromodulin
PNRC1	1	0	9.623E-01	Proline-rich nuclear receptor coactivator 1
PHOX2A	1	0	9.189E-01	Paired-like homeobox 2a
SLITRK6	1	0	9.150E-01	Transcribed locus, moderately similar to XP_001093456.1 similar to slit and trk like 6 [Macaca mula
POU4F1	1	0	9.361E-01	POU domain, class 4, transcription factor 1
GM97	1	0	8.995E-01	
OLFR1231	1	0	8.860E-01	Olfactory receptor 1231
4930404N11RIK	1	0	8.670E-01	
DLL3	1	0	9.600E-01	Delta-like 3 (Drosophila)
1810037K07RIK	1	0	8.702E-01	
TH	1	0	8.363E-01	Tyrosine hydroxylase
CDX4	1	0	8.671E-01	Caudal type homeo box 4
A930001N09RIK	1	0	8.757E-01	
ZFP459	1	0	8.863E-01	Zinc finger protein 459
PLCXD3	1	0	8.652E-01	Phosphatidylinositol-specific phospholipase C, X domain containing 3
MAPK7	1	0	9.890E-01	
9430028L06RIK	1	0	8.888E-01	
HOXC11	1	0	8.851E-01	Homeo box C11
IER5	1	0	9.013E-01	Immediate early response 5
PGM1	1	0	8.638E-01	Phosphoglucomutase 1
OLFR435	1	0	9.649E-01	Olfactory receptor 435
AMY2	1	0	9.432E-01	
MED19	1	0	9.682E-01	Mediator of RNA polymerase II transcription, subunit 19 homolog (yeast)
CRB3	1	0	8.690E-01	Crumbs homolog 3 (Drosophila)
TMEM26	1	0	8.519E-01	Transmembrane protein 26
PTPRJ	1	0	9.151E-01	Protein tyrosine phosphatase, receptor type, J
IQCF4	1	0	8.388E-01	IQ motif containing F4
ALLC	1	0	9.079E-01	Allantoicase
GTPBP8	1	0	9.581E-01	
9530027K23RIK	1	0	8.863E-01	
AKR1C18	1	0	9.094E-01	Aldo-keto reductase family 1, member C18
OLFR11	1	0	8.378E-01	Olfactory receptor 11
KLRA5	1	0	9.104E-01	Killer cell lectin-like receptor, subfamily A, member 5
OLFR1301	1	0	9.652E-01	Olfactory receptor 1301
OLFR1112	1	0	9.150E-01	Olfactory receptor 1112
SECTM1B	1	0	8.649E-01	Secreted and transmembrane 1B
SERPINB9C	1	0	8.689E-01	Serine (or cysteine) peptidase inhibitor, clade B, member 9c
KIRREL2	1	0	8.965E-01	
TEX16	1	0	9.243E-01	Testis expressed gene 16
OLFR561	1	0	8.561E-01	Olfactory receptor 561
PBP2	1	0	8.444E-01	Phosphatidylethanolamine binding protein 2
GHRHR	1	0	8.599E-01	
E130014H08RIK	1	0	8.721E-01	
AA467197	1	0	8.702E-01	Transcribed locus
PRKDC	1	0	9.420E-01	Protein kinase, DNA activated, catalytic polypeptide
GFRA2	1	0	8.671E-01	Glial cell line derived neurotrophic factor family receptor alpha 2
OLFR193	1	0	8.506E-01	Olfactory receptor 193
PSMC3IP	1	0	9.890E-01	
V1RA7	1	0	8.718E-01	
OLFR340	1	0	9.460E-01	Olfactory receptor 340
PLG	1	0	8.862E-01	Plasminogen
TCF21	1	0	7.962E-01	
1700007I06RIK	1	0	8.931E-01	
RHO	1	0	9.240E-01	Rhodopsin
ZFP106	1	0	9.963E-01	Zinc finger protein 106
PRB1	1	0	8.762E-01	Transcribed locus, weakly similar to XP_998380.2 similar to proline-rich salivary protein [Mus musc
H2-Q1	1	0	9.108E-01	Transcribed locus
CES5	1	0	8.683E-01	
AQP12	1	0	8.630E-01	Aquaporin 12
OLFR675	1	0	8.437E-01	Olfactory receptor 675
HIST1H3H	1	0	8.445E-01	Histone cluster 1, H3h
CCDC52	1	0	8.765E-01	
PTPN7	1	0	8.474E-01	Transcribed locus
CALCRL	1	0	7.987E-01	Calcitonin receptor-like
LYPD2	1	0	8.940E-01	Ly6/Plaur domain containing 2
TUBA1A	1	0	9.994E-01	Transcribed locus
OLFR324	1	0	8.931E-01	Olfactory receptor 324
OLFR102	1	0	8.512E-01	Olfactory receptor 100
HSPA12A	1	0	8.987E-01	Heat shock protein 12A
OLFR1040	1	0	8.652E-01	Olfactory receptor 1040
WFDC16	1	0	9.540E-01	WAP four-disulfide core domain 16
OLFR804	1	0	8.671E-01	Olfactory receptor 804
LMX1B	1	0	9.280E-01	LIM homeobox transcription factor 1 beta
SLC5A8	1	0	8.792E-01	Transcribed locus
OTTMUSG00000015743	1	0	8.934E-01	
KLK11	1	0	8.671E-01	Kallikrein related-peptidase 11
ERC1	1	0	8.817E-01	ELKS/RAB6-interacting/CAST family member 1
IHH	1	0	9.027E-01	Nonhomologous end-joining factor 1
OLFR48	1	0	8.792E-01	Olfactory receptor 48
OLFR1475	1	0	9.578E-01	Olfactory receptor 1475
OLFR433	1	0	8.442E-01	Olfactory receptor 433
CFLAR	1	0	8.473E-01	CASP8 and FADD-like apoptosis regulator
V1RE2	1	0	8.669E-01	
SLC23A1	1	0	9.118E-01	Solute carrier family 23 (nucleobase transporters), member 1
DNTT	1	0	8.596E-01	Deoxynucleotidyltransferase, terminal
ZFYVE9	1	0	8.888E-01	
SGCZ	1	0	8.491E-01	Sarcoglycan zeta
SERPINB11	1	0	8.269E-01	Serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 11
OLFR583	1	0	9.013E-01	Olfactory receptor 583
SNRPB2	1	0	9.171E-01	U2 small nuclear ribonucleoprotein B
OLFR1152	1	0	8.605E-01	Olfactory receptor 1152
OLFR976	1	0	9.171E-01	Olfactory receptor 976
BBS12	1	0	9.100E-01	Bardet-Biedl syndrome 12 (human)
HIST4H4	1	0	8.811E-01	Histone cluster 4, H4
SLC7A12	1	0	8.759E-01	
RHOX10	1	0	8.754E-01	Reproductive homeobox 10
V1RG4	1	0	8.501E-01	
PROC	1	0	9.540E-01	Protein C
ACP5	1	0	8.817E-01	Transcribed locus
PIRA4	1	0	9.413E-01	Paired-Ig-like receptor A11
TRAF3IP2	1	0	8.934E-01	Traf3 interacting protein 2
ANG2	1	0	8.676E-01	Angiogenin, ribonuclease A family, member 2
RAB30	1	0	8.863E-01	RAB30, member RAS oncogene family
OLFR446	1	0	8.572E-01	Olfactory receptor 446
ZKSCAN1	1	0	9.854E-01	Zinc finger with KRAB and SCAN domains 1
OLFR1378	1	0	8.712E-01	Olfactory receptor 1378
PAPLN	1	0	9.081E-01	
AHR	1	0	8.487E-01	Aryl-hydrocarbon receptor
OLFR1389	1	0	9.423E-01	Olfactory receptor 1389
PHF8	1	0	9.605E-01	PHD finger protein 8
MYBL1	1	0	9.653E-01	Myeloblastosis oncogene-like 1
CYPT6	1	0	9.079E-01	
GPR173	1	0	8.465E-01	G-protein coupled receptor 173
OLFR768	1	0	8.043E-01	Olfactory receptor 768
BC048679	1	0	8.817E-01	
MMEL1	1	0	8.545E-01	Membrane metallo-endopeptidase-like 1
LMAN1L	1	0	9.117E-01	Lectin, mannose-binding 1 like
TNPO1	1	0	9.841E-01	Transportin 1
OLFR1494	1	0	9.840E-01	Olfactory receptor 1494
Gm839	1	0	9.023E-01	
HCRT	1	0	8.652E-01	Hypocretin
ACTR8	1	0	9.051E-01	ARP8 actin-related protein 8 homolog (S. cerevisiae)
MTL5	1	0	8.836E-01	
NLRP1A	1	0	7.574E-01	NLR family, pyrin domain containing 1A
1700024G13RIK	1	0	9.066E-01	RIKEN cDNA 1700024G13 gene
7530404M11RIK	1	0	8.638E-01	
OLFR1043	1	0	9.014E-01	Olfactory receptor 1043
DSCR3	1	0	9.667E-01	Down syndrome critical region gene 3
MTMR6	1	0	8.652E-01	Myotubularin related protein 6
KCNE3	1	0	8.783E-01	
SLC24A2	1	0	9.170E-01	Solute carrier family 24 (sodium/potassium/calcium exchanger), member 2
TAC2	1	0	8.501E-01	Tachykinin 2
ADAMTS20	1	0	8.758E-01	A disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 20
5830411N06RIK	1	0	8.693E-01	
CCDC109B	1	0	8.780E-01	Coiled-coil domain containing 109B
4930579E17RIK	1	0	9.114E-01	
CHRNA2	1	0	9.501E-01	Cholinergic receptor, nicotinic, alpha polypeptide 2 (neuronal)
MRPS2	1	0	9.623E-01	Mitochondrial ribosomal protein S2
4833421E05RIK	1	0	9.327E-01	
LOC100046128	1	0	9.066E-01	
SERPINB3A	1	0	8.470E-01	Serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 3A
CLCN6	1	0	9.264E-01	Chloride channel 6
PRL7C1	1	0	8.216E-01	Prolactin family 7, subfamily c, member 1
ADAMTS13	1	0	8.868E-01	A disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 13
ZUFSP	1	-0.001	8.559E-01	
PGA5	1	-0.001	8.670E-01	Pepsinogen 5, group I
CHIT1	1	-0.001	8.633E-01	Chitinase 1 (chitotriosidase)
BC048355	1	-0.001	8.291E-01	
1700019H03RIK	1	-0.001	9.328E-01	
HOXB3	1	-0.001	8.501E-01	Homeo box B3
MIP	1	-0.001	7.826E-01	Major intrinsic protein of eye lens fiber
CCDC102A	1	-0.001	8.483E-01	Coiled-coil domain containing 102A
AKP3	1	-0.001	8.661E-01	Alkaline phosphatase 3, intestine, not Mn requiring
GZMF	1	-0.001	8.531E-01	Granzyme F
LRFN5	1	-0.001	9.248E-01	Transcribed locus
2010002N04RIK	1	-0.001	8.893E-01	
RNASE9	1	-0.001	9.068E-01	Ribonuclease, RNase A family, 9 (non-active)
1700011H14RIK	1	-0.001	8.671E-01	
SLC39A8	1	-0.001	8.864E-01	Solute carrier family 39 (metal ion transporter), member 8
OLFR959	1	-0.001	8.757E-01	Olfactory receptor 959
PSG28	1	-0.001	9.127E-01	Pregnancy-specific glycoprotein 28
CRYGF	1	-0.001	9.553E-01	Crystallin, gamma F
PARG	1	-0.001	8.800E-01	Poly (ADP-ribose) glycohydrolase
OLFR914	1	-0.001	8.563E-01	Olfactory receptor 914
HMGB1	1	-0.001	8.309E-01	High mobility group box 1
OLFR1394	1	-0.001	8.741E-01	Olfactory receptor 1394
LRRC42	1	-0.001	8.232E-01	Leucine rich repeat containing 42
4930408O21RIK	1	-0.001	8.825E-01	
TLN2	1	-0.001	8.652E-01	Talin 2
MS4A7	1	-0.001	9.083E-01	Membrane-spanning 4-domains, subfamily A, member 7
CLEC4A4	1	-0.001	8.888E-01	C-type lectin domain family 4, member a4
NKX2-9	1	-0.001	9.014E-01	NK2 transcription factor related, locus 9 (Drosophila)
PTX3	1	-0.001	8.657E-01	Pentraxin related gene
OLFR582	1	-0.001	8.067E-01	Olfactory receptor 582
EAR14	1	-0.001	9.023E-01	Eosinophil-associated, ribonuclease A family, member 4
ANKRD53	1	-0.001	8.938E-01	Ankyrin repeat domain 53
BC023151	1	-0.001	8.455E-01	
1190003J15RIK	1	-0.001	8.870E-01	
ISLR	1	-0.001	9.136E-01	Immunoglobulin superfamily containing leucine-rich repeat
OLFR1329	1	-0.001	8.348E-01	Olfactory receptor 1329
4930451C15RIK	1	-0.001	8.661E-01	RIKEN cDNA 4930451C15 gene
MRS2	1	-0.001	7.897E-01	MRS2-like, magnesium homeostasis factor (S. cerevisiae)
V1RC22	1	-0.001	9.320E-01	
ENSMUSG00000043661	1	-0.001	8.956E-01	
MSR1	1	-0.001	8.506E-01	Macrophage scavenger receptor 1
STAM	1	-0.001	9.540E-01	Signal transducing adaptor molecule (SH3 domain and ITAM motif) 1
MEP1B	1	-0.001	8.683E-01	Meprin 1 beta
EG434459	1	-0.001	8.444E-01	
RIPK3	1	-0.001	8.931E-01	Receptor-interacting serine-threonine kinase 3
HIST1H4F	1	-0.001	9.681E-01	Histone cluster 1, H4f
HSCB	1	-0.001	8.995E-01	
NSL1	1	-0.001	8.485E-01	
2010204N08RIK	1	-0.001	8.246E-01	
LOC100045958	1	-0.001	8.670E-01	
OLFR699	1	-0.001	8.671E-01	Olfactory receptor 699
OLFR312	1	-0.001	8.098E-01	Olfactory receptor 312
1700040L02RIK	1	-0.001	8.444E-01	RIKEN cDNA 1700040L02 gene
OLFR560	1	-0.001	8.757E-01	
RDH13	1	-0.001	8.444E-01	Transcribed locus
4921533L14RIK	1	-0.001	8.043E-01	
PRHOXNB	1	-0.001	8.043E-01	
PNKD	1	-0.001	9.104E-01	Paroxysmal nonkinesiogenic dyskinesia
ZFP668	1	-0.001	9.363E-01	Zinc finger protein 668
OLFR1215	1	-0.001	8.501E-01	Olfactory receptor 1215
UBXD4	1	-0.001	7.779E-01	
CYP2D34	1	-0.001	8.790E-01	
SHC4	1	-0.001	8.473E-01	
SLC22A14	1	-0.001	9.540E-01	Solute carrier family 22 (organic cation transporter), member 14
GM156	1	-0.001	8.473E-01	
RAN	1	-0.001	9.896E-01	RAN, member RAS oncogene family
HOXB2	1	-0.001	8.670E-01	
RCC2	1	-0.001	8.671E-01	Regulator of chromosome condensation 2
ELF5	1	-0.001	9.436E-01	E74-like factor 5
SOX30	1	-0.001	8.749E-01	SRY-box containing gene 30
TTC22	1	-0.001	8.808E-01	Tetratricopeptide repeat domain 22
ELA3B	1	-0.001	8.670E-01	
2810422O20RIK	1	-0.001	9.205E-01	
1600027N09RIK	1	-0.001	9.553E-01	
LOC100044158	1	-0.001	8.672E-01	
FOLH1	1	-0.001	9.292E-01	Folate hydrolase
SPATA20	1	-0.001	8.712E-01	Spermatogenesis associated 20
A030005K14RIK	1	-0.001	9.311E-01	
ERO1L	1	-0.001	7.754E-01	ERO1-like (S. cerevisiae)
OLFR672	1	-0.001	9.011E-01	Olfactory receptor 672
SHBG	1	-0.001	7.945E-01	Sex hormone binding globulin
OLFR1199	1	-0.001	8.812E-01	Olfactory receptor 1199
LOC100048649	1	-0.001	8.638E-01	
4933402N03RIK	1	-0.001	8.777E-01	Transcribed locus
XKR7	1	-0.001	8.671E-01	X Kell blood group precursor related family member 7 homolog
4632412N22RIK	1	-0.001	8.869E-01	
CNDP2	1	-0.001	8.912E-01	CNDP dipeptidase 2 (metallopeptidase M20 family)
NMBR	1	-0.001	8.585E-01	Neuromedin B receptor
KLRB1A	1	-0.001	9.226E-01	Killer cell lectin-like receptor subfamily B member 1A
PLCG1	1	-0.001	8.638E-01	Transcribed locus
OLFR878	1	-0.001	8.652E-01	Olfactory receptor 878
TGIF2LX	1	-0.001	8.649E-01	TGFB-induced factor homeobox 2-like, X-linked
EG237300	1	-0.001	9.476E-01	
EDEM3	1	-0.001	9.325E-01	ER degradation enhancer, mannosidase alpha-like 3
GABPA	1	-0.001	9.389E-01	GA repeat binding protein, alpha
SIGIRR	1	-0.001	8.671E-01	Single immunoglobulin and toll-interleukin 1 receptor (TIR) domain
4930550L24RIK	1	-0.001	8.444E-01	RIKEN cDNA 4930550L24 gene
4930403L05RIK	1	-0.001	8.658E-01	
Serpina4-ps1	1	-0.001	8.671E-01	
BC051628	1	-0.001	8.562E-01	
OLFR98	1	-0.001	8.374E-01	Olfactory receptor 98
LOC100048537	1	-0.001	8.734E-01	
AW554918	1	-0.001	8.006E-01	Expressed sequence AW554918
OLFR803	1	-0.001	8.941E-01	Olfactory receptor 803
BIRC3	1	-0.001	9.279E-01	
ZFP617	1	-0.001	8.738E-01	Transcribed locus
BC023179	1	-0.001	9.142E-01	
EG435391	1	-0.001	8.671E-01	
GBP6	1	-0.001	9.739E-01	Macrophage activation 2 like
4921515J06RIK	1	-0.001	7.747E-01	
HNRNPR	1	-0.001	9.022E-01	Transcribed locus, strongly similar to XP_001111802.1 heterogeneous nuclear ribonucleoprotein R [Ma
OLFR822	1	-0.001	8.863E-01	Olfactory receptor 822
ZFP438	1	-0.001	8.579E-01	Zinc finger protein 438
P2RY10	1	-0.001	8.533E-01	Purinergic receptor P2Y, G-protein coupled 10
GABRA1	1	-0.001	7.943E-01	Transcribed locus, moderately similar to XP_001101148.1 gamma-aminobutyric acid A receptor, alpha 2
OLFR427	1	-0.001	9.104E-01	Olfactory receptor 427
TRAPPC5	1	-0.001	9.028E-01	
CCNE1	1	-0.001	9.226E-01	Cyclin E1
XRCC6BP1	1	-0.001	8.671E-01	
MSRA	1	-0.001	8.669E-01	
OTTMUSG00000002196	1	-0.001	8.269E-01	
CYP2B9	1	-0.001	8.954E-01	Cytochrome P450, family 2, subfamily b, polypeptide 9
RAB2B	1	-0.001	8.442E-01	
SLC4A10	1	-0.001	9.114E-01	Solute carrier family 4, sodium bicarbonate cotransporter-like, member 10
DLX4	1	-0.001	8.756E-01	Distal-less homeobox 4
UBXD3	1	-0.001	9.670E-01	
OLFR776	1	-0.001	9.105E-01	Olfactory receptor 776
CD1D2	1	-0.001	8.947E-01	CD1d2 antigen
V1RC30	1	-0.001	8.605E-01	
LOC100044289	1	-0.001	8.953E-01	
OLFR218	1	-0.001	8.652E-01	Olfactory receptor 218
CMTM2B	1	-0.001	8.605E-01	CKLF-like MARVEL transmembrane domain containing 2B
DNAJC5B	1	-0.001	8.938E-01	DnaJ (Hsp40) homolog, subfamily C, member 5 beta
V1RB8	1	-0.001	8.839E-01	
PNPLA5	1	-0.001	8.652E-01	
OLFR1320	1	-0.001	8.671E-01	Olfactory receptor 1320
ATMIN	1	-0.001	9.990E-01	CDNA sequence BC060631
SLC43A3	1	-0.001	8.518E-01	Solute carrier family 43, member 3
GALNTL5	1	-0.001	8.652E-01	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 5
HNF4A	1	-0.001	8.669E-01	Hepatic nuclear factor 4, alpha
OLFR860	1	-0.001	8.215E-01	Olfactory receptor 860
OLFR395	1	-0.001	8.276E-01	Olfactory receptor 395
1110018M03RIK	1	-0.001	8.671E-01	
PCDHGB7	1	-0.001	8.830E-01	
SPATA5	1	-0.001	8.836E-01	
ZFP791	1	-0.001	8.438E-01	Zinc finger protein 791
PFDN1	1	-0.001	9.117E-01	Transcribed locus
BIRC4	1	-0.001	8.519E-01	
PTK7	1	-0.001	8.988E-01	PTK7 protein tyrosine kinase 7
ERN2	1	-0.001	9.055E-01	Endoplasmic reticulum (ER) to nucleus signalling 2
HGF	1	-0.001	9.114E-01	
CXCR4	1	-0.001	8.863E-01	Chemokine (C-X-C motif) receptor 4
MLANA	1	-0.001	8.670E-01	Melan-A
DEFB29	1	-0.001	8.485E-01	
GM853	1	-0.001	9.084E-01	Gene model 853, (NCBI)
USP26	1	-0.001	8.605E-01	Ubiquitin specific peptidase 26
CHAD	1	-0.001	8.638E-01	Chondroadherin
UPK1A	1	-0.001	9.360E-01	Uroplakin 1A
GUF1	1	-0.001	8.526E-01	Transcribed locus
RIPPLY1	1	-0.001	8.473E-01	Ripply1 homolog (zebrafish)
PROCR	1	-0.001	8.672E-01	
ACYP1	1	-0.001	8.891E-01	Transcribed locus
ZMYM1	1	-0.001	8.361E-01	
FKBP10	1	-0.001	9.151E-01	FK506 binding protein 10
NGLY1	1	-0.001	7.978E-01	N-glycanase 1
4930424G05RIK	1	-0.001	8.561E-01	
LOC626152	1	-0.001	8.724E-01	
IFI205	1	-0.001	9.379E-01	Interferon activated gene 205
BC055111	1	-0.001	9.432E-01	CDNA sequence BC055111
GBP5	1	-0.001	8.757E-01	Guanylate nucleotide binding protein 5
KLRA17	1	-0.001	7.530E-01	Killer cell lectin-like receptor, subfamily A, member 17
