Gene symbol	Fold Change	Log fold change	Adjusted p-value	Description
TRPV3	1	0	9.637E-01	Transient receptor potential cation channel, subfamily V, member 3
OLFR1371	1	0	9.763E-01	Olfactory receptor 1371
XKR9	1	0	9.742E-01	X Kell blood group precursor related family member 9 homolog
PRICKLE2	1	0	9.801E-01	Prickle-like 2 (Drosophila)
OLFR1395	1	0	9.737E-01	Olfactory receptor 1395
BRWD3	1	0	9.831E-01	Bromodomain and WD repeat domain containing 3
MIOX	1	0	9.807E-01	Transcribed locus
OLFR711	1	0	9.756E-01	Olfactory receptor 711
P2RY4	1	0	9.746E-01	Pyrimidinergic receptor P2Y, G-protein coupled, 4
SSTR2	1	0	9.735E-01	Somatostatin receptor 2
COASY	1	0	9.998525E-01	Coenzyme A synthase
LYZL1	1	0	9.942E-01	Lysozyme-like 1
LOC100045002	1	0	9.807E-01	
A530099J19RIK	1	0	9.855E-01	RIKEN cDNA A530099J19 gene
GPR151	1	0	9.858E-01	G protein-coupled receptor 151
6030498E09RIK	1	0	9.698E-01	RIKEN cDNA 6030498E09 gene
4930427A07RIK	1	0	9.808E-01	
LOC100046930	1	0	9.745E-01	
FABP1	1	0	9.698E-01	
AZIN1	1	0	9.856E-01	Antizyme inhibitor 1
OLFR683	1	0	9.699E-01	Olfactory receptor 683
NAPSA	1	0	9.970E-01	Napsin A aspartic peptidase
NR1H4	1	0	9.706E-01	Nuclear receptor subfamily 1, group H, member 4
DEFB26	1	0	9.713E-01	Defensin beat 26
DEFB39	1	0	9.808E-01	Defensin beta 39
OLFR462	1	0	9.668E-01	Olfactory receptor 462
OLFR2	1	0	9.881E-01	Olfactory receptor 2
HIF1AN	1	0	9.843E-01	Hypoxia-inducible factor 1, alpha subunit inhibitor
CCL20	1	0	9.699E-01	Chemokine (C-C motif) ligand 20
OLFR742	1	0	9.664E-01	Olfactory receptor 742
OLFR862	1	0	9.737E-01	Olfactory receptor 862
CDRT4	1	0	9.710E-01	
DMD	1	0	9.786E-01	Dystrophin, muscular dystrophy
NAIP1	1	0	9.818E-01	NLR family, apoptosis inhibitory protein 1
CMTM2B	1	0	9.734E-01	CKLF-like MARVEL transmembrane domain containing 2B
4930519F16RIK	1	0	9.675E-01	
PTRH1	1	0	9.867E-01	Peptidyl-tRNA hydrolase 1 homolog (S. cerevisiae)
OLFR1022	1	0	9.750E-01	Olfactory receptor 1022
1700020N01Rik	1	0	9.710E-01	
CALCB	1	0	9.713E-01	Calcitonin-related polypeptide, beta
1200014M14RIK	1	0	9.856E-01	
V1RA3	1	0	9.706E-01	
OLFR1128	1	0	9.722E-01	Olfactory receptor 1128
TMEM16E	1	0	9.763E-01	
BRS3	1	0	9.710E-01	Bombesin-like receptor 3
KLHL30	1	0	9.864E-01	Kelch-like 30 (Drosophila)
OLFR464	1	0	9.773E-01	Olfactory receptor 464
EDA2R	1	0	9.744E-01	
1700010D01RIK	1	0	9.773E-01	Transcribed locus
LOC235206	1	0	9.706E-01	
OLFR1336	1	0	9.642E-01	Olfactory receptor 1336
ADO	1	0	9.751E-01	Gene model 237, (NCBI)
OLFR1118	1	0	9.599E-01	Olfactory receptor 1118
NR4A3	1	0	9.808E-01	Nuclear receptor subfamily 4, group A, member 3
OLFR63	1	0	9.641E-01	Olfactory receptor 63
PADI1	1	0	9.687E-01	Peptidyl arginine deiminase, type I
OLFR678	1	0	9.599E-01	Olfactory receptor 678
SH2D1B2	1	0	9.661E-01	SH2 domain protein 1B2
ACAT3	1	0	9.699E-01	Acetyl-Coenzyme A acetyltransferase 3
ATAD4	1	0	9.619E-01	
AOAH	1	0	9.710E-01	Acyloxyacyl hydrolase
ZFP488	1	0	9.616E-01	Zinc finger protein 488
SPINK4	1	0	9.641E-01	Serine peptidase inhibitor, Kazal type 4
BRD1	1	0	9.610E-01	Bromodomain containing 1
STK22S1	1	0	9.656E-01	
GPR128	1	0	9.477E-01	G protein-coupled receptor 128
Ear11	1	0	9.746E-01	
LOC327956	1	0	9.641E-01	
EMR4	1	0	9.706E-01	EGF-like module containing, mucin-like, hormone receptor-like sequence 4
PIK3R5	1	0	9.699E-01	Phosphoinositide-3-kinase, regulatory subunit 5, p101
SDCCAG10	1	0	9.638E-01	
REG1	1	0	9.955E-01	Regenerating islet-derived 1
RSBN1	1	0	9.528E-01	Rosbin, round spermatid basic protein 1
HNRPH2	1	0	9.742E-01	
9430057O19RIK	1	0	9.881E-01	
NANOG	1	0	9.641E-01	Nanog homeobox
OLFR750	1	0	9.737E-01	Olfactory receptor 750
V1RD13	1	0	9.600E-01	
ANXA13	1	0	9.619E-01	
VPS37A	1	0	9.753E-01	Vacuolar protein sorting 37A (yeast)
AW146020	1	0	9.843E-01	
2610510B01RIK	1	0	9.865E-01	
SERPINB11	1	0	9.570E-01	Serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 11
5832418A03	1	0	9.582E-01	
CTTNBP2	1	0	9.610E-01	Cortactin binding protein 2
SPATA17	1	0	9.754E-01	Spermatogenesis associated 17
CASS4	1	0	9.737E-01	RIKEN cDNA F730031O20 gene
PCDHGA1	1	0	9.630E-01	
SLC19A3	1	0	9.551E-01	Solute carrier family 19 (sodium/hydrogen exchanger), member 3
T	1	0	9.839E-01	Brachyury
2010110P09RIK	1	0	9.706E-01	
OLFR519	1	0	9.693E-01	Olfactory receptor 519
SRY	1	0	9.619E-01	Sex determining region of Chr Y
GGT6	1	0	9.738E-01	Gamma-glutamyltransferase 6
LOC672215	1	0	9.914E-01	
OLFR330	1	0	9.531E-01	Olfactory receptor 330
GRHL2	1	0	9.742E-01	Grainyhead-like 2 (Drosophila)
OLFR222	1	0	9.802E-01	Olfactory receptor 222
LOC100040390	1	0	9.878E-01	
APOL7B	1	0	9.597E-01	Apolipoprotein L 7b
WTAP	1	0	9.838E-01	
OLFR446	1	0	9.623E-01	Olfactory receptor 446
ANGPTL3	1	0	9.874E-01	Transcribed locus, weakly similar to NP_065606.1 protein [Mus musculus]
NEK2	1	0	9.610E-01	NIMA (never in mitosis gene a)-related expressed kinase 2
OLFR845	1	0	9.620E-01	Olfactory receptor 845
TNFSF4	1	0	9.455E-01	Tumor necrosis factor (ligand) superfamily, member 4
SGCG	1	0	9.978E-01	Sarcoglycan, gamma (dystrophin-associated glycoprotein)
BCCIP	1	0	9.997E-01	BRCA2 and CDKN1A interacting protein
LBX1	1	0	9.679E-01	Ladybird homeobox homolog 1 (Drosophila)
HTR2A	1	0	9.676E-01	5-hydroxytryptamine (serotonin) receptor 2A
OLFR746	1	0	9.880E-01	Olfactory receptor 746
OLFR873	1	0	9.807E-01	Olfactory receptor 873
FBXW13	1	0	9.542E-01	F-box and WD-40 domain protein 13
SYT7	1	0	9.664E-01	
NPNT	1	0	9.786E-01	Nephronectin
EIF3S1	1	0	9.854E-01	
BC061039	1	0	9.575E-01	
PSG28	1	0	9.786E-01	Pregnancy-specific glycoprotein 28
1110004F10RIK	1	0	9.878E-01	RIKEN cDNA 1110004F10 gene
SLC25A22	1	0	9.710E-01	
OLFR804	1	0	9.637E-01	Olfactory receptor 804
2310031L18RIK	1	0	9.635E-01	
ADAMTSL5	1	0	9.867E-01	Transcribed locus, moderately similar to XP_001117391.1 similar to thrombospondin, type I, domain c
RFXDC1	1	0	9.773E-01	
OLFR869	1	0	9.597E-01	Olfactory receptor 869
SORT1	1	0	9.997E-01	Sortilin 1
SLAMF6	1	0	9.731E-01	
EDN3	1	0	9.664E-01	Transcribed locus
FBXL13	1	0	9.858E-01	F-box and leucine-rich repeat protein 13
PSMA3	1	0	9.554E-01	Proteasome (prosome, macropain) subunit, alpha type 3
CDK7	1	0	9.618E-01	Cyclin-dependent kinase 7 (homolog of Xenopus MO15 cdk-activating kinase)
4930433I11RIK	1	0	9.737E-01	
GIPC2	1	0	9.742E-01	GIPC PDZ domain containing family, member 2
SYT14	1	0	9.641E-01	
OLFR676	1	0	9.811E-01	Olfactory receptor 676
ZFP371	1	0	9.528E-01	
OLFR1046	1	0	9.625E-01	Olfactory receptor 1046
OLFR1056	1	0	9.409E-01	Olfactory receptor 1056
SLC27A6	1	0	9.706E-01	Solute carrier family 27 (fatty acid transporter), member 6
KLKB1	1	0	9.620E-01	
PDCD1	1	0	9.654E-01	Programmed cell death 1
BASP1	1	0	9.817E-01	Brain abundant, membrane attached signal protein 1
MCPT1	1	0	9.849E-01	Mast cell protease 1
PEX11C	1	0	9.852E-01	
TMC3	1	0	9.706E-01	Transmembrane channel-like gene family 3
GRM3	1	0	9.515E-01	Glutamate receptor, metabotropic 3
BHLHB8	1	0	9.739E-01	
UHMK1	1	0	9.634E-01	U2AF homology motif (UHM) kinase 1
C330043M08RIK	1	0	9.500E-01	
PP11R	1	0	9.582E-01	
AI413782	1	0	9.882E-01	
HOXA1	1	0	9.609E-01	Homeo box A1
D17H6S53E	1	0	9.623E-01	DNA segment, Chr 17, human D6S53E
WDFY1	1	0	9.485E-01	WD repeat and FYVE domain containing 1
LOC100047776	1	0	9.619E-01	
OLFR872	1	0	9.582E-01	Olfactory receptor 872
HP	1	0	9.804E-01	
4930481F22RIK	1	0	9.695E-01	
GLRA1	1	0	9.828E-01	Glycine receptor, alpha 1 subunit
OLFR474	1	0	9.524E-01	Olfactory receptor 474
OLFR970	1	0	9.442E-01	Olfactory receptor 970
ZFP300	1	0	9.771E-01	Zinc finger protein 300
NSUN6	1	0	9.675E-01	NOL1/NOP2/Sun domain family 6
OLFR651	1	0	9.696E-01	Olfactory receptor 651
NLRP4F	1	0	9.407E-01	NLR family, pyrin domain containing 4F
OOG2	1	0	9.859E-01	
TAS2R125	1	0	9.528E-01	Taste receptor, type 2, member 125
SELENBP2	1	0	9.694E-01	Selenium binding protein 2
OLFR1480	1	0	9.860E-01	Olfactory receptor 1480
PRL4A1	1	0	9.418E-01	Prolactin family 4, subfamily a, member 1
CXCL2	1	0	9.642E-01	
SPATS2	1	0	9.811E-01	Spermatogenesis associated, serine-rich 2
LOC384569	1	0	9.506E-01	
LGALS12	1	0	9.418E-01	Lectin, galactose binding, soluble 12
SERPINA3M	1	0	9.630E-01	Transcribed locus, weakly similar to XP_001098128.1 corticosteroid binding globulin isoform 2 [Maca
GM806	1	0	9.656E-01	Gene model 806, (NCBI)
DNAJC5G	1	0	9.642E-01	DnaJ (Hsp40) homolog, subfamily C, member 5 gamma
ZBTB6	1	0	9.556E-01	Zinc finger and BTB domain containing 6
H2-Q5	1	0	9.698E-01	
SLCO1A6	1	0	9.675E-01	Solute carrier organic anion transporter family, member 1a6
PTPN9	1	0	9.788E-01	Protein tyrosine phosphatase, non-receptor type 9
SLC22A1	1	0	9.938E-01	Solute carrier family 22 (organic cation transporter), member 1
OLFR944	1	0	9.699E-01	Olfactory receptor 944
OLFR509	1	0	9.575E-01	Olfactory receptor 509
NGFB	1	0	9.808E-01	
A430083B19RIK	1	0	9.776E-01	
PTF1A	1	0	9.859E-01	Pancreas specific transcription factor, 1a
SOCS1	1	0	9.550E-01	Suppressor of cytokine signaling 1
DVL2	1	0	9.812E-01	Dishevelled 2, dsh homolog (Drosophila)
CCDC67	1	0	9.420E-01	Coiled-coil domain containing 67
PTPRCAP	1	0	9.427E-01	Protein tyrosine phosphatase, receptor type, C polypeptide-associated protein
KRTAP15	1	0	9.618E-01	
PCDHGA9	1	0	9.294E-01	Protocadherin gamma subfamily A, 12
BC094916	1	0	9.528E-01	
4930548H24RIK	1	0	9.597E-01	Transcribed locus
HCRT	1	0	9.530E-01	Hypocretin
CWC15	1	0	9.909E-01	Transcribed locus
GJA8	1	0	9.402E-01	
D630003M21RIK	1	0	9.749E-01	RIKEN cDNA D630003M21 gene
OLFR281	1	0	9.322E-01	Olfactory receptor 281
FOXR1	1	0	9.542E-01	Forkhead box R1
POP1	1	0	9.718E-01	
ORMDL1	1	0	9.508E-01	Transcribed locus
V2R15	1	0	9.516E-01	
GPR18	1	0	9.575E-01	G protein-coupled receptor 18
PTGFRN	1	0	9.509E-01	Prostaglandin F2 receptor negative regulator
HYAL5	1	0	9.675E-01	Hyaluronoglucosaminidase 5
OLFR101	1	0	9.883E-01	Olfactory receptor 101
KLHL11	1	0	9.505E-01	Kelch-like 11 (Drosophila)
EG545370	1	0	9.560E-01	
BC023151	1	0	9.454E-01	
OLFR1141	1	0	9.935E-01	Olfactory receptor 1141
GYKL1	1	0	9.506E-01	Glycerol kinase-like 1
COPB1	1	0	9.733E-01	Coatomer protein complex, subunit beta 1
4933409G03RIK	1	0	9.348E-01	RIKEN cDNA 4933409G03 gene
VNN3	1	0	9.780E-01	Vanin 3
CCDC125	1	0	9.916E-01	Coiled-coil domain containing 125
ATP5K	1	0	9.524E-01	
OLFR907	1	0	9.304E-01	Olfactory receptor 907
MMAA	1	0	9.637E-01	Methylmalonic aciduria (cobalamin deficiency) type A
V1RA6	1	0	9.432E-01	
SLAMF1	1	0	9.528E-01	Signaling lymphocytic activation molecule family member 1
SYT10	1	0	9.483E-01	Synaptotagmin X
HOXC13	1	0	9.537E-01	Homeo box C13
OLFR1322	1	0	9.394E-01	Olfactory receptor 1322
GRK1	1	0	9.931E-01	
TESSP3	1	0	9.644E-01	
CYP2C37	1	0	9.366E-01	Cytochrome P450, family 2. subfamily c, polypeptide 37
USP17	1	0	9.733E-01	
ARFL4	1	0	9.811E-01	
TCF12	1	0	9.940E-01	Transcription factor 12
KRT7	1	0	9.633E-01	Keratin 7
ANKAR	1	0	9.494E-01	Ankyrin and armadillo repeat containing
PTK6	1	0	9.409E-01	PTK6 protein tyrosine kinase 6
C130053K05RIK	1	0	9.635E-01	
C1RL	1	0	9.691E-01	Complement component 1, r subcomponent-like
RNF186	1	0	9.528E-01	Ring finger protein 186
OLFR832	1	0	9.691E-01	Olfactory receptor 832
AGXT2	1	0	9.403E-01	Alanine-glyoxylate aminotransferase 2
4930418G15RIK	1	0	9.426E-01	
1100001E04RIK	1	0	9.399E-01	
1700129I15RIK	1	0	9.309E-01	
CHCHD3	1	0	9.582E-01	Coiled-coil-helix-coiled-coil-helix domain containing 3
1810020G14RIK	1	0	9.646E-01	
CYPT8	1	0	9.317E-01	Cysteine-rich perinuclear theca 6
SEPT10	1	0	9.716E-01	Septin 10
4832428D23RIK	1	0	9.412E-01	
2810048G17RIK	1	0	9.695E-01	
TRPD52L3	1	0	9.706E-01	Tumor protein D52-like 3
GHRHR	1	0	9.407E-01	
CFLAR	1	0	9.375E-01	CASP8 and FADD-like apoptosis regulator
OLFR130	1	0	9.483E-01	Olfactory receptor 130
IFNA11	1	0	9.407E-01	Interferon alpha 11
NLRP1C	1	0	9.699E-01	
LOC244595	1	0	9.327E-01	
ERO1L	1	0	9.237E-01	ERO1-like (S. cerevisiae)
OLFR1093	1	0	9.843E-01	Olfactory receptor 1093
OLFR1283	1	0	9.375E-01	Olfactory receptor 1283
WAP	1	0	9.471E-01	Whey acidic protein
RFESD	1	0	9.686E-01	Rieske (Fe-S) domain containing
SSB	1	0	9.854E-01	Sjogren syndrome antigen B
OLFR827	1	0	9.395E-01	Olfactory receptor 827
1500041J02RIK	1	0	9.575E-01	
OLFR485	1	0	9.418E-01	Olfactory receptor 485
TMEM16G	1	0	9.706E-01	
LOC100044256	1	0	9.073E-01	
VAX2	1	0	9.499E-01	Ventral anterior homeobox containing gene 2
LOC100047670	1	0	9.586E-01	
1700073E17Rik	1	0	9.305E-01	
ZWILCH	1	0	9.551E-01	Zwilch, kinetochore associated, homolog (Drosophila)
C730027P07RIK	1	0	9.651E-01	
OLFR104	1	0	9.914E-01	
OLFR174	1	0	9.900E-01	
MARCO	1	0	9.360E-01	Macrophage receptor with collagenous structure
E130311K13RIK	1	0	9.274E-01	RIKEN cDNA E130311K13 gene
SLC26A3	1	0	9.683E-01	Solute carrier family 26, member 3
ABCA16	1	0	9.612E-01	
KRT13	1	0	9.369E-01	Keratin 13
OLFR1463	1	0	9.450E-01	Olfactory receptor 1463
CALB1	1	0	9.585E-01	Calbindin-28K
OLFR66	1	0	9.699E-01	Olfactory receptor 66
RPL21	1	0	9.836E-01	Predicted gene, EG432725
BC048599	1	0	9.375E-01	
1190003J15RIK	1	0	9.587E-01	
ECT2	1	0	9.320E-01	Ect2 oncogene
OLFR654	1	0	9.617E-01	Olfactory receptor 654
COX7B2	1	0	9.390E-01	
RBMX2	1	0	9.675E-01	RNA binding motif protein, X-linked 2
OLFR791	1	0	9.322E-01	Olfactory receptor 791
OLFR1346	1	0	9.751E-01	Olfactory receptor 1346
OLFR1028	1	0	9.322E-01	Olfactory receptor 1028
GPR4	1	0	9.206E-01	G protein-coupled receptor 4
TTLL6	1	0	9.195E-01	Tubulin tyrosine ligase-like family, member 6
PIF1	1	0	9.687E-01	Transcribed locus
PDHA2	1	0	9.432E-01	Pyruvate dehydrogenase E1 alpha 2
WDR36	1	0	9.315E-01	WD repeat domain 36
V1RG8	1	0	9.625E-01	
TSPAN10	1	0	9.473E-01	Tetraspanin 10
CLEC9A	1	0	9.409E-01	C-type lectin domain family 9, member a
OLFR1506	1	0	9.865E-01	Olfactory receptor 1506
DEFCR-RS10	1	0	9.346E-01	
OLFR1328	1	0	9.442E-01	Olfactory receptor 1328
OLFR406	1	0	9.321E-01	Olfactory receptor 406
SIX6	1	0	9.552E-01	Sine oculis-related homeobox 6 homolog (Drosophila)
SLC30A8	1	0	9.510E-01	Solute carrier family 30 (zinc transporter), member 8
TUSC5	1	0	9.479E-01	Tumor suppressor candidate 5
FBXW16	1	0	9.418E-01	
MYOZ3	1	0	9.458E-01	Myozenin 3
SSXB10	1	0	9.159E-01	Synovial sarcoma, X member B, breakpoint 10
EG546896	1	0	9.348E-01	
OLFR1275	1	0	9.494E-01	Olfactory receptor 1275
A330049M08RIK	1	0	9.456E-01	
PEG12	1	0	9.737E-01	Paternally expressed 12
CEACAM11	1	0	9.715E-01	CEA-related cell adhesion molecule 11
ZFP784	1	0	9.322E-01	Zinc finger protein 784
SULT1E1	1	0	9.804E-01	Sulfotransferase family 1E, member 1
WNT9B	1	0	9.698E-01	Wingless-type MMTV integration site 9B
LTB4R1	1	0	9.526E-01	Leukotriene B4 receptor 1
HOXB13	1	0	9.239E-01	Homeo box B13
TAAR4	1	0	9.900E-01	Trace amine-associated receptor 4
ALDH1A7	1	0	9.552E-01	Aldehyde dehydrogenase family 1, subfamily A7
PRH1	1	0	9.372E-01	
OLFR335	1	0	9.385E-01	
MUC6	1	0	9.322E-01	
PROKR2	1	0	9.294E-01	Prokineticin receptor 2
WNT3	1	0	9.698E-01	Wingless-related MMTV integration site 3
PPP1R3A	1	0	9.570E-01	Protein phosphatase 1, regulatory (inhibitor) subunit 3A
CDCA1	1	0	9.309E-01	
OLFR908	1	0	9.250E-01	Olfactory receptor 908
ACSM4	1	0	9.489E-01	CDNA sequence BC048390
ADCK2	1	0	9.504E-01	AarF domain containing kinase 2
4921528I01RIK	1	0	9.389E-01	
REG3B	1	0	9.630E-01	Transcribed locus, weakly similar to XP_001112492.1 similar to regenerating islet-derived 3 gamma i
MS4A4B	1	0	9.698E-01	
DSCC1	1	0	9.518E-01	RIKEN cDNA 2600005O03 gene
HESX1	1	0	9.409E-01	Homeo box gene expressed in ES cells
DNASE2B	1	0	9.653E-01	Deoxyribonuclease II beta
TUBA3A	1	0	9.885E-01	Tubulin, alpha 3A
6030490I01RIK	1	0	8.958E-01	
LOC640963	1	0	9.492E-01	
HMGB1	1	0	9.214E-01	High mobility group box 1
BC026682	1	0	9.151E-01	
MAPK3	1	0	9.952E-01	
DNAJC11	1	0	9.309E-01	Transcribed locus
SET	1	0	9.196E-01	SET translocation
LOC237408	1	0	9.555E-01	
MOV10	1	0	9.788E-01	Transcribed locus
SRMS	1	0	9.236E-01	Src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites
V1RE5	1	0	9.294E-01	
OLFR385	1	0	9.373E-01	Olfactory receptor 385
2310040M23RIK	1	0	9.427E-01	
2310051M13RIK	1	0	9.047E-01	
OLFR576	1	0	9.551E-01	Olfactory receptor 576
OLFR686	1	0	9.716E-01	Olfactory receptor 686
GLIS1	1	0	9.867E-01	
FASL	1	0	9.429E-01	Fas ligand (TNF superfamily, member 6)
HNRPD	1	0	9.441E-01	
MLLT1	1	0	9.831E-01	Myeloid/lymphoid or mixed lineage-leukemia translocation to 1 homolog (Drosophila)
VPREB2	1	0	9.225E-01	Pre-B lymphocyte gene 2
ASB16	1	0	9.379E-01	Ankyrin repeat and SOCS box-containing 16
PLA2G2C	1	0	9.267E-01	Phospholipase A2, group IIC
SMR2	1	0	9.403E-01	
UPK3A	1	0	9.299E-01	Uroplakin 3A
OLFR148	1	0	9.196E-01	Olfactory receptor 148
TBX18	1	0	9.379E-01	T-box18
CAGE1	1	0	9.406E-01	Cancer antigen 1
2900009I07RIK	1	0	9.447E-01	
OLFR708	1	0	9.321E-01	
WFDC16	1	0	9.751E-01	WAP four-disulfide core domain 16
PRDM14	1	0	9.816E-01	PR domain containing 14
COMTD1	1	0	9.885E-01	Catechol-O-methyltransferase domain containing 1
ZFP397	1	0	9.807E-01	Zinc finger protein 397
RNF17	1	0	9.267E-01	Ring finger protein 17
4933408B17RIK	1	0	9.251E-01	RIKEN cDNA 4933408B17 gene
HAPLN1	1	0	9.239E-01	Hyaluronan and proteoglycan link protein 1
EG625716	1	0	9.412E-01	
MYO7B	1	0	9.354E-01	Myosin VIIb
OLFR1184	1	0	9.043E-01	Olfactory receptor 1184
KRTAP4-7	1	0	9.860E-01	Keratin associated protein 4-7
CILP	1	0	9.585E-01	Cartilage intermediate layer protein, nucleotide pyrophosphohydrolase
OLFR1269	1	0	9.249E-01	Olfactory receptor 1269
PIPOX	1	0	9.904E-01	
IFI203	1	0	9.541E-01	Transcribed locus
OLFR320	1	0	9.706E-01	Olfactory receptor 318
MEP1B	1	0	9.369E-01	Meprin 1 beta
SLC18A3	1	0	9.468E-01	
LRRC30	1	0	9.398E-01	Leucine rich repeat containing 30
OLFR669	1	0	9.215E-01	Olfactory receptor 669
SLCO1B2	1	0	9.801E-01	Solute carrier organic anion transporter family, member 1b2
PRM3	1	0	9.223E-01	
APCS	1	0	9.159E-01	
ITPA	1	0	8.922E-01	Transcribed locus
AB041803	1	0	9.718E-01	
OTTMUSG00000020946	1	0	9.649E-01	
NTS	1	0	9.412E-01	Neurotensin
1700034I23RIK	1	0	9.664E-01	RIKEN cDNA 1700034I23 gene
C130026I21RIK	1	0	9.130E-01	RIKEN cDNA C130026I21 gene
PITX3	1	0	9.091E-01	Paired-like homeodomain transcription factor 3
GLYAT	1	0	9.479E-01	
TMPRSS11A	1	0	9.432E-01	Transmembrane protease, serine 11a
TCERG1	1	0	9.836E-01	Transcription elongation regulator 1 (CA150)
UNC93A	1	0	9.375E-01	Preditcted gene, ENSMUSG00000056133
TTLL9	1	0	9.375E-01	Tubulin tyrosine ligase-like family, member 9
AVPR1B	1	0	9.586E-01	Arginine vasopressin receptor 1B
ASPN	1	0	9.348E-01	
KIF27	1	0	9.418E-01	Kinesin family member 27
SERPINB8	1	0	9.472E-01	Serine (or cysteine) peptdiase inhibitor, clade B, member 8
ZFP426	1	0	9.220E-01	
CCL11	1	0	9.716E-01	Small chemokine (C-C motif) ligand 11
RNF43	1	0	9.675E-01	Ring finger protein 43
ANKIB1	1	0	9.309E-01	Ankyrin repeat and IBR domain containing 1
KCNN3	1	0	9.220E-01	
LOC382243	1	0	9.484E-01	
EG408196	1	0	9.352E-01	
SH3BGRL2	1	0	9.322E-01	SH3 domain binding glutamic acid-rich protein like 2
OLFR8	1	0	9.322E-01	Olfactory receptor 8
ZMYM1	1	0	9.158E-01	
DEAR1	1	0	9.321E-01	Dual endothelin 1/angiotensin II receptor 1 homolog (rat)
HDGFL1	1	0	8.881E-01	Hepatoma derived growth factor-like 1
EG216082	1	0	8.954E-01	
LEFTY2	1	0	9.127E-01	Left-right determination factor 2
OLFR849	1	0	9.169E-01	Olfactory receptor 849
A630033E08RIK	1	0	9.510E-01	
EG545963	1	0	9.610E-01	
OLFR354	1	0	9.309E-01	Olfactory receptor 354
VSX1	1	0	9.502E-01	Visual system homeobox 1 homolog (zebrafish)
MYCN	1	0	9.405E-01	V-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)
OLFR744	1	0	9.706E-01	Olfactory receptor 744
GYS2	1	0	8.900E-01	Glycogen synthase 2
V1RD20	1	0	9.322E-01	
PDCL3	1	0	9.305E-01	
NR5A1	1	0	9.157E-01	Nuclear receptor subfamily 5, group A, member 1
AY358078	1	0	9.023E-01	CDNA sequence AY358078
4930486G11RIK	1	0	9.159E-01	
SCN5A	1	0	9.121E-01	Sodium channel, voltage-gated, type V, alpha
4831426I19RIK	1	0	9.199E-01	
RPH3AL	1	0	9.267E-01	Rabphilin 3A-like (without C2 domains)
RHOX8	1	0	8.882E-01	Reproductive homeobox 8
GREB1	1	0	9.352E-01	Gene regulated by estrogen in breast cancer protein
1500001A10RIK	1	0	9.619E-01	
4930402E16RIK	1	0	9.251E-01	
BC031441	1	0	9.322E-01	
ZFP423	1	0	9.695E-01	Zinc finger protein 423
TACR3	1	0	9.727E-01	Tachykinin receptor 3
OLFR1465	1	0	9.475E-01	Olfactory receptor 1465
LHFPL1	1	0	8.931E-01	Lipoma HMGIC fusion partner-like 1
ALDH8A1	1	0	9.554E-01	Aldehyde dehydrogenase 8 family, member A1
TRIM44	1	0	9.686E-01	Tripartite motif-containing 44
LY6I	1	0	9.407E-01	Lymphocyte antigen 6 complex, locus I
OLFR571	1	0	8.922E-01	Olfactory receptor 571
FMN	1	0	9.420E-01	
TYR	1	0	9.274E-01	Tyrosinase
EXDL1	1	0	9.132E-01	
9230105E10RIK	1	0	9.012E-01	
OLFR796	1	0	9.885E-01	Olfactory receptor 796
NPM2	1	0	9.047E-01	Nucleophosmin/nucleoplasmin 2
SPZ1	1	0	9.231E-01	Spermatogenic Zip 1
CDCP2	1	0	9.596E-01	CUB domain containing protein 2
OLFR918	1	0	9.033E-01	Olfactory receptor 918
FHL5	1	0	9.259E-01	Four and a half LIM domains 5
CACNA1F	1	0	8.902E-01	
WWP1	1	0	9.964E-01	Transcribed locus
TDPOZ4	1	0	9.140E-01	Transcribed locus, weakly similar to XP_001091245.1 similar to CG9924-PC, isoform C isoform 2 [Maca
MARCH3	1	0	9.023E-01	
4930503B20RIK	1	0	9.106E-01	RIKEN cDNA 4930503B20 gene
ITGB2L	1	0	9.267E-01	Integrin beta 2-like
OLFR693	1	0	9.215E-01	Olfactory receptor 693
V1RB3	1	0	9.406E-01	
REG3G	1	0	8.888E-01	
ZFP503	1	0	9.698E-01	Zinc finger protein 503
OLFR550	1	0	8.909E-01	Olfactory receptor 550
EG328264	1	0	9.080E-01	
V1RH16	1	0	9.082E-01	
1700034E13RIK	1	0	9.699E-01	
BC043934	1	0	9.854E-01	
OAS1E	1	0	9.159E-01	2'-5' oligoadenylate synthetase 1E
PRL7A1	1	0	9.332E-01	Transcribed locus, strongly similar to NP_032956.1 protein E [Mus musculus]
RAG2	1	0	8.781E-01	Recombination activating gene 2
5033413D22RIK	1	0	9.153E-01	
C1QTNF6	1	0	8.976E-01	C1q and tumor necrosis factor related protein 6
LOC100038984	1	0	9.160E-01	
4732473B16RIK	1	0	9.016E-01	
CCDC60	1	0	8.648E-01	Coiled-coil domain containing 60
OLFR483	1	0	9.196E-01	Olfactory receptor 483
GPRC5A	1	0	9.618E-01	G protein-coupled receptor, family C, group 5, member A
SSTY2	1	0	8.819E-01	Spermiogenesis specific transcript on the Y 2
IGFALS	1	0	9.412E-01	Insulin-like growth factor binding protein, acid labile subunit
GZME	1	0	9.680E-01	Granzyme E
BC099439	1	0	9.195E-01	
OLFR589	1	0	9.609E-01	Olfactory receptor 589
WFDC5	1	0	9.045E-01	WAP four-disulfide core domain 5
